"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"2872","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021201900002","2019-08-03","","01","영업/정상","11","영업","","","","","033-455-3383","","","강원특별자치도 철원군 동송읍 이평리 1579 아모그린텍","강원특별자치도 철원군 동송읍 금학로 31-63, 아모그린텍","24025","(주)아모그린텍","2025-03-31 15:30:42","U","2025-04-02 02:40:00","그외 기타 전자부품 제조업","219756.500296296","520871.404456935","대기배출업소관리","그외 기타 전자부품 제조업","4종","","24","300","24","300","1358561969",
"2873","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021201900001","2019-05-20","","01","영업/정상","11","영업","","","","","033-450-5572","","","강원특별자치도 철원군 철원읍 율이리 500 환경자원사업소","강원특별자치도 철원군 철원읍 독서당길 305, 환경자원사업소","24002","철원군 환경자원사업소","2024-02-08 09:39:27","U","2024-02-11 02:40:00","폐기물 처리업","214741.01648075","524654.566969815","대기배출업소관리","폐기물 처리업","5종","","15","260","15","260","1278308770",
"2874","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021202000001","2020-09-23","","01","영업/정상","11","영업","","","","","033-452-4455","","","강원특별자치도 철원군 갈말읍 문혜리 373","강원특별자치도 철원군 갈말읍 태봉로 1236-30","24030","태경산업(주)","2021-06-29 11:33:34","I","2023-06-13 00:00:00","폐기물 처리업","230654.475142041","520304.852304305","대기배출업소관리","폐기물 처리업","5종","","8","240","8","240","",
"2875","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021200400006","2004-07-07","","01","영업/정상","11","영업","","","","","4554549","","","강원특별자치도 철원군 동송읍 오덕리 687","강원특별자치도 철원군 동송읍 오덕로12번길 97","269-812","철원새마을금고미곡처리장","2021-06-04 14:49:24","I","2023-06-13 00:00:00","","219982.374186719","523994.351226936","대기배출업소관리","","4종","백미,현미","13","0","0","0","",
"2876","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021198900002","1989-04-10","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 철원군 갈말읍 토성리 229","강원특별자치도 철원군 갈말읍 도창로 167","","동송산업(주)","2022-03-22 16:34:35","I","2023-06-13 00:00:00","레미콘 제조업","230848.350240246","527391.672434618","대기배출업소관리","레미콘 제조업","5종","","8","300","8","300","",
"2877","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199200001","1992-11-25","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 철원군 철원읍 화지리 542,543","강원특별자치도 철원군 철원읍 태봉로 2676 (철원농협미곡종합처리장)","24003","철원농협미곡처리장","2019-11-27 09:16:30","I","2023-06-13 00:00:00","","218606.768673088","525309.523784103","대기배출업소관리","","4종","","8","300","8","300","",
"2878","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199100026","1991-11-18","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 철원군 갈말읍 문혜리 1241-7","강원특별자치도 철원군 갈말읍 아랫삼성길 3","","대양공업사","2020-10-07 11:56:01","I","2023-06-13 00:00:00","","227560.471256169","517898.803428392","대기배출업소관리","","5종","","8","300","8","300","1273134527",
"2879","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199300003","1993-09-21","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 철원군 갈말읍 문혜리 675-15","강원특별자치도 철원군 갈말읍 호국로 5220 (갈말농협미곡종합처리장)","24033","동철원농업협동조합","2019-08-05 16:40:04","I","2023-06-13 00:00:00","","228775.620179625","519661.602061534","대기배출업소관리","","4종","","8","250","8","300","",
"2880","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199300004","1993-11-10","","01","영업/정상","11","영업","","","","","033-455-8080","","","강원특별자치도 철원군 동송읍 이평리 648-10","강원특별자치도 철원군 동송읍 이평로 9","24016","상진공업사","2025-07-01 09:36:16","U","2025-07-03 02:40:00","자동차 및 이륜 자동차 수리업","219447.046726253","523082.101794838","대기배출업소관리","자동차 및 이륜 자동차 수리업","5종","","8","300","8","300","1273977482",
"2881","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199100029","1991-09-19","","01","영업/정상","11","영업","","","","","0334520507","","","강원특별자치도 철원군 갈말읍 문혜리 1150","강원특별자치도 철원군 갈말읍 윗삼성길 59","","주식회사 철원레미콘산업","2019-02-26 09:00:11","I","2023-06-13 00:00:00","레미콘 제조업","227657.099","518834.699333334","대기배출업소관리","레미콘 제조업","5종","레미콘","8","300","8","300","5748701160",
"2882","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021201300001","2013-01-11","","01","영업/정상","11","영업","","","","","033-458-5084","","","","강원특별자치도 철원군 김화읍 외골길 17-29","269-833","주식회사 성신","2025-01-02 17:05:56","U","2025-01-04 02:40:00","기타 식품 제조업","235642.308929758","527281.203861701","대기배출업소관리","기타 식품 제조업","5종","팥앙금","8","300","8","300","3978603531",
"2883","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021200800001","2008-03-24","","01","영업/정상","11","영업","","","","","033-455-2275","","","강원특별자치도 철원군 동송읍 상노리 633-1","강원특별자치도 철원군 동송읍 상노로 189-38","","대일산업사","2022-04-28 17:23:07","I","2023-06-13 00:00:00","","219280.43223617","516763.478021078","대기배출업소관리","","5종","","","0","","150","3171401812",
"2884","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021201300003","2013-12-19","","01","영업/정상","11","영업","","","","","458-5804","","","","강원특별자치도 철원군 김화읍 외골길 18-15","269-833","철원낙농영농조합법인","2019-10-11 11:23:24","I","2023-06-13 00:00:00","동물용 사료 및 조제식품 제조업","235504.71000041","527103.497507295","대기배출업소관리","동물용 사료 및 조제식품 제조업","5종","","8","300","8","300","1278144511",
"2885","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021201500002","2015-12-28","","01","영업/정상","11","영업","","","","","0334529808","","","강원특별자치도 철원군 갈말읍 군탄리 505-8","강원특별자치도 철원군 갈말읍 갈말로 32-30","","(주)그래미","2022-04-19 14:19:33","I","2023-06-13 00:00:00","","226996.862833105","517620.483937796","대기배출업소관리","","4종","","","240","","0","2158156406",
"2886","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021201600002","2016-11-17","","01","영업/정상","11","영업","","","","","033-458-0288","","","강원특별자치도 철원군 김화읍 도창리 406-1 민들레쌀 정미소","강원특별자치도 철원군 김화읍 도창로 423","24052","도창리영농조합법인","2021-10-26 13:05:06","I","2023-06-13 00:00:00","","230899.096105902","530009.811066009","대기배출업소관리","","5종","","8","120","8","120","2918801748",
"2887","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199300007","1993-02-05","","01","영업/정상","11","영업","","","","","0334521800","","","강원특별자치도 철원군 갈말읍 신철원리 1015 (주)평화산업","강원특별자치도 철원군 갈말읍 궁예로 766 (주)평화산업","24051","(주)평화산업","2021-06-17 10:43:06","I","2023-06-13 00:00:00","","228139.164089558","517269.394229209","대기배출업소관리","","5종","","8","300","8","300","5958601286",
"2888","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199300008","1993-11-16","","01","영업/정상","11","영업","","","","","0334526033","","","강원특별자치도 철원군 갈말읍 문혜리 224-2","강원특별자치도 철원군 갈말읍 숙소골길 23-1","269-804","(주)일우피피씨","2022-10-21 11:03:15","I","2023-06-13 00:00:00","아스콘 제조업","231326.033356168","520006.004604183","대기배출업소관리","아스콘 제조업","2종","아스콘","15","200","15","200","1228182543",
"2889","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199400002","1994-09-07","","01","영업/정상","11","영업","","","","","033-452-6755","","","강원특별자치도 철원군 갈말읍 내대리 857","강원특별자치도 철원군 갈말읍 두루미로 483-26","269-803","대림정미소","2016-12-08 11:14:55","I","2023-06-13 00:00:00","곡물 도정업","225828.552096231","523243.450995872","대기배출업소관리","곡물 도정업","5종","백미, 현미","8","100","8","100","4189072410",
"2890","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199400006","2006-09-22","","01","영업/정상","11","영업","","","","","033 4520700","","","강원특별자치도 철원군 갈말읍 문혜리","","","대산아스콘","2021-08-04 09:56:31","I","2023-06-13 00:00:00","아스콘 제조업","","","대기배출업소관리","아스콘 제조업","2종","","12","200","12","200","",
"2891","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199500001","1995-02-11","","01","영업/정상","11","영업","","","","","033 4554969","","","강원특별자치도 철원군 동송읍 오덕리 1400","강원특별자치도 철원군 동송읍 태봉로 2403","","동송농협협동조합","2024-02-19 17:56:28","U","2024-02-21 02:40:00","곡물 도정업","220785.875113902","523907.385405942","대기배출업소관리","곡물 도정업","3종","백미,현미","9","300","8","300","1278220777",
"2892","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199500004","1995-11-08","","01","영업/정상","11","영업","","","","","0334586063","","","강원특별자치도 철원군 김화읍 청양리 2875 강원산업(주)","강원특별자치도 철원군 김화읍 외골길 17-42, 강원산업(주)","24055","강원산업(주)","2024-08-14 14:19:56","U","2024-08-17 02:40:00","레미콘 제조업","235779.968136595","527297.034564974","대기배출업소관리","레미콘 제조업","4종","","8","240","8","240","1268607001",
"2893","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199600004","1996-06-19","","01","영업/정상","11","영업","","","","","033-458-5078","","","강원특별자치도 철원군 김화읍 청양리 2886-1","강원특별자치도 철원군 김화읍 외골길 33-31","24055","인성파우더테크(주)","2025-09-10 15:35:50","U","2025-09-12 02:40:00","","235761.092266828","527187.234911938","대기배출업소관리","","5종","","8","300","8","300","1278165457",
"2894","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199700001","1997-07-15","","01","영업/정상","11","영업","","","","","458-8011","","","강원특별자치도 철원군 서면 와수리 867-1","","","와수자동차정비공업사","2021-04-09 13:45:26","I","2023-06-13 00:00:00","자동차 종합 수리업","","","대기배출업소관리","자동차 종합 수리업","5종","","10","300","10","300","1270183958",
"2895","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199700002","1997-09-01","","01","영업/정상","11","영업","","","","","033-458-8285","","","강원특별자치도 철원군 서면 자등리 556-8 경성특수콘크리트(주)","강원특별자치도 철원군 서면 금강로 7490, 경성특수콘크리트(주)","24062","경성특수콘크리트(주)","2020-05-19 11:18:32","I","2023-06-13 00:00:00","","236955.892150992","520624.380814976","대기배출업소관리","","5종","","8","300","8","300","1278121987",
"2896","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021199700003","1997-10-13","","01","영업/정상","11","영업","","","","","033-458-1981","","","강원특별자치도 철원군 근남면 사곡리 983","강원특별자치도 철원군 근남면 와수로 486","","김화농업협동조합","2024-09-27 15:21:34","U","2024-09-29 02:40:00","곡물 도정업","240666.799956291","527999.49483463","대기배출업소관리","곡물 도정업","4종","","8","250","8","250","1278211109",
