"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","법인구분명","구분명",
"1600","유료직업소개소","11_50_02_P","4281000","2023428015214500002","2023-02-27","","03","폐업","40","폐업","2024-03-12","","","","","","","강원특별자치도 평창군 용평면 장평리 365-5","강원특별자치도 평창군 용평면 경강로 1671","25315","장평인력","2024-03-12 15:45:24","U","2024-03-14 02:40:00","","324921.372959999","454835.210188114","개인","유료",
"1601","유료직업소개소","11_50_02_P","4281000","2023428015214500003","2023-03-27","","03","폐업","40","폐업","2023-09-19","","","","","","","강원특별자치도 평창군 봉평면 면온리 485-3","강원특별자치도 평창군 봉평면 태기로 561, 강원팜","25309","강원T/S","2023-09-20 10:11:45","U","2023-09-22 02:40:00","","319907.959049091","452157.263570258","개인","유료",
"1602","유료직업소개소","11_50_02_P","4281000","2023428015214500005","2023-04-11","","03","폐업","40","폐업","2023-05-18","","","","","","","강원특별자치도 평창군 대관령면 횡계리 325-53 용평하이랜드오피스텔","강원특별자치도 평창군 대관령면 눈마을길 47, 용평하이랜드오피스텔 3층 313호","25344","이현테크","2023-05-18 11:42:33","I","2023-06-13 00:00:00","","350739.346745551","464725.694743117","개인","유료",
"1603","유료직업소개소","11_50_02_P","4281000","2023428015214500006","2023-04-17","","03","폐업","40","폐업","2024-01-22","","","","","","","강원특별자치도 평창군 진부면 하진부리 65-1","강원특별자치도 평창군 진부면 영정게길 12","25326","성실한 인력","2024-01-23 09:04:27","U","2024-01-25 02:40:00","","337852.778977044","460930.275465456","개인","유료",
"1604","유료직업소개소","11_50_02_P","4281000","2015428009414500004","2015-09-11","","03","폐업","40","폐업","2016-02-16","","","","","","","강원특별자치도 평창군 진부면 간평리 573번지 17호","강원특별자치도 평창군 진부면 경강로 4106","25322","자연인력","2016-02-16 14:12:26","I","2023-06-13 00:00:00","","340408.571989697","464016.408630454","개인","유료",
"1605","유료직업소개소","11_50_02_P","4281000","2008428008314500001","2008-04-04","","03","폐업","40","폐업","2009-02-05","","","","0333352244","","","강원특별자치도 평창군 봉평면 창동리 425번지 10호","강원특별자치도 평창군 봉평면 기풍로 121-17","","봉평직업소개소","2009-02-05 14:32:45","I","2023-06-13 00:00:00","","321463.568240668","457625.944145375","개인","유료",
"1606","유료직업소개소","11_50_02_P","4281000","2010428008314500003","2010-11-08","","03","폐업","40","폐업","2022-11-25","","","","","","","강원특별자치도 평창군 대화면 대화리 966번지 7호 나동","강원특별자치도 평창군 대화면 대화1길 7 (나동)","","대화인력직업소개소","2022-11-25 13:45:05","I","2023-06-13 00:00:00","","328479.945670647","445024.759214528","개인","유료",
"1607","유료직업소개소","11_50_02_P","4281000","2012428008314500001","2012-03-19","","03","폐업","40","폐업","2012-12-31","","","","","","232-807","강원특별자치도 평창군 평창읍 하리 76번지 1호","강원특별자치도 평창군 평창읍 향교길 70","","나래인력","2012-12-31 13:11:33","I","2023-06-13 00:00:00","","323215.166984018","430505.893123286","개인","유료",
"1608","유료직업소개소","11_50_02_P","4281000","2013428009414500002","2013-03-05","","03","폐업","40","폐업","2014-01-08","","","","","","232-947","강원특별자치도 평창군 진부면 상진부리 262번지 2호  GS칼텍스 2층","강원특별자치도 평창군 진부면 진부중앙로 184-1","232-940","호명인력","2015-08-13 10:42:04","I","2023-06-13 00:00:00","","338017.805674879","461649.62450592","개인","유료",
"1609","유료직업소개소","11_50_02_P","4281000","2014428009414500001","2014-04-28","","03","폐업","40","폐업","2015-12-30","","","","","","","","강원특별자치도 평창군 평창읍 송학로 7, 2층","232-807","우리인력","2015-12-30 14:43:43","I","2023-06-13 00:00:00","","323282.55067235","430290.470571404","개인","유료",
"1610","유료직업소개소","11_50_02_P","4281000","2014428009414500002","2014-07-23","","03","폐업","40","폐업","2015-12-30","","","","","","","","강원특별자치도 평창군 대화면 대화중앙로 130","232-912","대성인력","2015-12-30 14:42:02","I","2023-06-13 00:00:00","","328624.806812523","445254.164733529","개인","유료",
"1611","유료직업소개소","11_50_02_P","4281000","2015428009414500002","2015-05-28","","03","폐업","40","폐업","2015-11-23","","","","003303322828","","","","강원특별자치도 평창군 평창읍 노성2길 27","232-806","아침인력","2015-11-23 14:07:58","I","2023-06-13 00:00:00","","324067.6660821","430485.897619369","개인","유료",
"1612","유료직업소개소","11_50_02_P","4281000","2016428009414500008","2016-10-28","","03","폐업","40","폐업","2020-11-11","","","","0333338945","","","강원특별자치도 평창군 대관령면 유천리 659번지 8호","강원특별자치도 평창군 대관령면 골말길 7","25350","대관령인력","2020-11-11 16:03:32","I","2023-06-13 00:00:00","","342045.640492019","464493.138062719","개인","유료",
"1613","유료직업소개소","11_50_02_P","4281000","2017428009414500001","2017-08-17","","03","폐업","40","폐업","2024-04-09","","","","070 88320051","","","강원특별자치도 평창군 봉평면 원길리 263번지 3호","강원특별자치도 평창군 봉평면 이효석길 163, 2층","25302","봉평삼일인력","2024-04-09 17:24:39","U","2024-04-11 02:40:00","","321108.544160001","457831.89092023","개인","유료",
"1614","유료직업소개소","11_50_02_P","4281000","2017428009414500002","2017-10-26","","03","폐업","40","폐업","2018-01-15","","","","033 333 1104","","","강원특별자치도 평창군 대화면 하안미리 936번지 1호","강원특별자치도 평창군 대화면 평창대로 294, c동","25361","새대화인력공사","2018-01-26 13:54:18","I","2023-06-13 00:00:00","","327131.936133582","439627.471955142","개인","유료",
"1615","유료직업소개소","11_50_02_P","4281000","2017428009414500003","2017-11-22","","03","폐업","40","폐업","2023-02-23","","","","","","","강원특별자치도 평창군 대관령면 횡계리 374번지","강원특별자치도 평창군 대관령면 올림픽로 30","25347","일손개발 주식회사","2023-02-23 16:44:02","I","2023-06-13 00:00:00","","349904.524479957","465114.829107987","법인","유료",
"1616","유료직업소개소","11_50_02_P","4281000","2018428009414500001","2018-03-15","","03","폐업","40","폐업","2018-09-13","","","","","","","강원특별자치도 평창군 방림면 계촌리 1434번지 17호","강원특별자치도 평창군 방림면 계촌길 65","25364","도림인력","2018-09-13 18:23:46","I","2023-06-13 00:00:00","","315337.884500552","439669.893607558","개인","유료",
"1617","유료직업소개소","11_50_02_P","4281000","2018428009414500004","2018-05-14","","03","폐업","40","폐업","2020-12-30","","","","","","","강원특별자치도 평창군 평창읍 하리 58번지 50호 평창종합상가","강원특별자치도 평창군 평창읍 문화길 66-3, 평창종합상가 a동 101호","25376","강원인력","2020-12-30 17:57:23","I","2023-06-13 00:00:00","","323388.231724254","430323.60698934","개인","유료",
"1618","유료직업소개소","11_50_02_P","4281000","2018428009414500005","2018-05-16","","03","폐업","40","폐업","2020-08-14","","","","","","","강원특별자치도 평창군 용평면 장평리 355번지 1호","강원특별자치도 평창군 용평면 금송1길 27","25315","베델인력","2020-08-14 16:30:37","I","2023-06-13 00:00:00","","324816.218606642","454695.890460549","개인","유료",
"1619","유료직업소개소","11_50_02_P","4281000","2018428009414500006","2018-05-23","","03","폐업","40","폐업","2020-04-08","","","","","","","강원특별자치도 평창군 용평면 용전리 210번지 3호","강원특별자치도 평창군 용평면 경강로 2017-1","25313","제일인력","2020-04-09 19:37:46","I","2023-06-13 00:00:00","","326977.335695576","457024.822980791","개인","유료",
"1620","유료직업소개소","11_50_02_P","4281000","2018428009414500007","2018-06-12","","03","폐업","40","폐업","2021-05-06","","","","","","","강원특별자치도 평창군 진부면 하진부리 689번지 3호","강원특별자치도 평창군 진부면 경강로 3408","25324","하나인력","2021-05-07 11:40:30","I","2023-06-13 00:00:00","","336124.798071863","460838.577137268","개인","유료",
"1621","유료직업소개소","11_50_02_P","4281000","2005428004811500001","2005-09-02","","03","폐업","40","폐업","2010-01-19","","","","","","232-951","강원특별자치도 평창군 대관령면 횡계리 345번지 37호 8통 4반","강원특별자치도 평창군 대관령면 축제길 8-10","","횡계인력공사","2010-01-19 15:04:22","I","2023-06-13 00:00:00","","350688.571984743","464316.286783584","개인","유료",
"1622","유료직업소개소","11_50_02_P","4281000","2005428004811500002","2005-12-02","","03","폐업","40","폐업","2006-12-14","","","","","","","강원특별자치도 평창군 봉평면 흥정리 산18호 3반","강원특별자치도 평창군 봉평면 흥정계곡2길 229-4","","강인건축용역","2009-04-20 11:20:17","I","2023-06-13 00:00:00","","317522.797515848","463693.45544261","개인","유료",
"1623","유료직업소개소","11_50_02_P","4281000","2006428003911500001","2006-12-12","","03","폐업","40","폐업","2007-01-11","","","","","","","강원특별자치도 평창군 평창읍 주진리 491번지 1호 1통 5반","강원특별자치도 평창군 평창읍 서동로 2056-14","","삼성건업인력","2009-04-20 11:18:41","I","2023-06-13 00:00:00","","324113.704083471","433295.010657342","개인","유료",
"1624","유료직업소개소","11_50_02_P","4281000","2006428004811500001","2006-01-11","","03","폐업","40","폐업","2007-06-25","","","","","","","강원특별자치도 평창군 봉평면 원길리 438호 1통 2반","","","봉평원길종합인력","2009-04-20 11:22:11","I","2023-06-13 00:00:00","","321366.384873259","460279.888973607","개인","유료",
"1625","유료직업소개소","11_50_02_P","4281000","2006428004811500003","2006-02-27","","03","폐업","40","폐업","2007-03-16","","","","","","","강원특별자치도 평창군 방림면 방림리 75호 1통 3반","","","평창인력","2009-04-20 11:21:17","I","2023-06-13 00:00:00","","326977.408813671","437359.110695241","개인","유료",
"1626","유료직업소개소","11_50_02_P","4281000","2006428004811500004","2006-03-24","","03","폐업","40","폐업","2006-11-30","","","","","","","강원특별자치도 평창군 평창읍 주진리 506번지 1호 1통 6반 주진임대아파트 나동 205호","강원특별자치도 평창군 평창읍 하촌길 20-18 (주진임대아파트 나동 205호)","","삼성건업인력","2009-04-20 11:19:32","I","2023-06-13 00:00:00","","324368.991820713","433220.353480846","개인","유료",
"1627","유료직업소개소","11_50_02_P","4281000","2007428003911500001","2007-02-16","","03","폐업","40","폐업","2007-03-05","","","","","","","강원특별자치도 평창군 평창읍 주진리 506번지 1호 1통 6반 주진임대아파트 나 205","강원특별자치도 평창군 평창읍 하촌길 20-18, 나동 205호 (주진임대아파트)","","삼성건업인력","2009-04-20 11:17:50","I","2023-06-13 00:00:00","","324368.991820713","433220.353480846","개인","유료",
"1628","유료직업소개소","11_50_02_P","4281000","2007428003911500002","2007-02-22","","03","폐업","40","폐업","2007-03-07","","","","","","","경기도 성남시중원구 은행동 2401호 8통 6반 장수빌라 402호","경기도 성남시 중원구 은행로88번길 9-1 (은행동,장수빌라 402호)","","우리건축인력","2009-04-20 11:14:32","I","2023-06-13 00:00:00","","214776.695823986","438826.574550341","개인","유료",
"1629","유료직업소개소","11_50_02_P","4281000","2007428003911500003","2007-03-26","","03","폐업","40","폐업","2007-05-31","","","","","","","강원특별자치도 평창군 평창읍 후평리 산29호 3반","강원특별자치도 평창군 평창읍 옥고개길 105-1","","삼성건업인력","2009-04-20 11:13:31","I","2023-06-13 00:00:00","","322636.050610449","432763.997652745","개인","유료",
