"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"1845","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300011","2003-11-24","","01","영업/정상","11","영업","","","","","033 462 4261","","252-822","강원특별자치도 인제군 북면 원통리 678-7","강원특별자치도 인제군 북면 원통로 218","","한림의원","2007-10-08 13:27:52","I","2023-06-13 00:00:00","사진촬영 및 처리업","305817.707853364","514168.744825966","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2239601814",
"1846","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300013","2003-11-24","","01","영업/정상","11","영업","","","","","033 461 6799","","252-822","강원특별자치도 인제군 북면 원통리 657-51","강원특별자치도 인제군 북면 원통로147번길 33","","알프스 칼라","2007-10-08 14:23:10","I","2023-06-13 00:00:00","사진촬영 및 처리업","305454.044088275","514067.389964197","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2230158121",
"1847","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300014","2003-11-24","","01","영업/정상","11","영업","","","","","0334610088","","252-806","강원특별자치도 인제군 인제읍 상동리 256-2","강원특별자치도 인제군 인제읍 비봉로 19","","인제고려병원","2007-10-08 14:25:18","I","2023-06-13 00:00:00","사진촬영 및 처리업","302912.73125824","507859.14990635","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2239005268",
"1848","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300016","2004-02-04","","01","영업/정상","11","영업","","","","","033 462 0114","","252-845","강원특별자치도 인제군 기린면 현리 645-4","강원특별자치도 인제군 기린면 내린천로 4012-1","","현리 주민의원","2007-10-08 14:32:53","I","2023-06-13 00:00:00","사진촬영 및 처리업","315656.22756827","495454.736246464","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","",
"1849","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300018","2003-11-24","","01","영업/정상","11","영업","","","","","033 4622223","","252-806","강원특별자치도 인제군 인제읍 상동리 348","","","한사랑의원","2007-10-08 15:37:14","I","2023-06-13 00:00:00","사진촬영 및 처리업","","","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2239009871",
"1850","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200500001","2005-02-14","","01","영업/정상","11","영업","","","","","033- 461-3399","","252-824","강원특별자치도 인제군 북면 원통리 713-34","강원특별자치도 인제군 북면 원통로 158","","연세제일의원","2009-05-27 11:24:24","I","2023-06-13 00:00:00","일반 의원","305393.664760377","513846.289993906","기타수질오염원관리","일반 의원","","","","0","","0","2239014068",
"1851","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200500002","2005-12-30","","01","영업/정상","11","영업","","","","","033-462-5710","","","강원특별자치도 인제군 북면 원통리 645-72","강원특별자치도 인제군 북면 원통로174번길 1","24617","알프스안경원","2021-06-18 13:34:53","I","2023-06-13 00:00:00","","305487.790551529","513965.695378186","기타수질오염원관리","","","안경","","0","","0","2230732588",
"1852","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200600001","2006-01-04","","01","영업/정상","11","영업","","","","","033 4613143","","252-822","강원특별자치도 인제군 북면 원통리 646-7번지","","","독일안경원","2007-10-08 16:25:11","I","2023-06-13 00:00:00","안경 소매업","","","기타수질오염원관리","안경 소매업","","","","0","","0","2230732690",
"1853","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025202100005","2021-07-01","","01","영업/정상","11","영업","","","","","033-460-2473","","","강원특별자치도 인제군 남면 어론리 834-1 어론 거점소독소","","","인제군 농업기술센터","2025-10-28 11:31:06","U","2025-10-30 02:40:00","","293419.543902263","493440.953674001","기타수질오염원관리","","","","","0","","0","2238300493",
"1854","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200900001","2009-03-16","","01","영업/정상","11","영업","","","","","0334637788","","","강원특별자치도 인제군 북면 원통리 645-12","","","설악의원","2009-03-16 13:44:02","I","2023-06-13 00:00:00","","305499.537109986","514004.925421733","기타수질오염원관리","","","","","0","","0","2239017916",
"1855","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200900002","2009-11-17","","01","영업/정상","11","영업","","","","","0334621470","","","강원특별자치도 인제군 북면 원통리 343-21","강원특별자치도 인제군 북면 원통로 389-6","","(주)현대원통1급자동차공업사","2010-08-20 17:16:22","I","2023-06-13 00:00:00","","307265.25275084","515108.329221505","기타수질오염원관리","","","","","0","","0","2230381868",
"1856","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200900003","2009-12-01","","01","영업/정상","11","영업","","","","","0334612298","","","강원특별자치도 인제군 인제읍 상동리 358-13","강원특별자치도 인제군 인제읍 비봉로 1","24635","대한사진관","2020-07-01 11:34:37","I","2023-06-13 00:00:00","","302799.188176839","507981.255843166","기타수질오염원관리","","","","","0","","0","2230146931",
"1857","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199100002","1991-08-16","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 인제군 서화면 서흥리 1108-2 외 5필지(1109,1109-1,1112-1,1112-2,1114-2)","","","서흥양어장","2022-04-14 16:10:52","I","2023-06-13 00:00:00","","304030.781343411","523096.795267051","기타수질오염원관리","","","","","0","","0","2239017750",
"1858","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199400007","1994-09-06","","01","영업/정상","11","영업","","","","","","","252-800","강원특별자치도 인제군 인제읍 합강리 172","","","대일공업사","2008-07-07 14:06:59","I","2023-06-13 00:00:00","자동차 수리업","","","기타수질오염원관리","자동차 수리업","","","","0","","0","",
"1859","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199500005","1995-11-08","","01","영업/정상","11","영업","","","","","","","252-820","강원특별자치도 인제군 북면 원통리 1256","","","내설악양어장","2007-10-05 17:59:09","I","2023-06-13 00:00:00","내수면 양식 어업","306299.849864866","513718.296055971","기타수질오염원관리","내수면 양식 어업","","","","0","","0","",
"1860","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199500008","1995-04-14","","01","영업/정상","11","영업","","","","","0334633424","","","강원특별자치도 인제군 인제읍 가아리 351","강원특별자치도 인제군 인제읍 다소골길 92","24623","대암송어양식장","2023-02-07 18:59:58","I","2023-06-13 00:00:00","","300444.238205409","516508.129528994","기타수질오염원관리","","","","","0","","0","4399001659",
"1861","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199500017","1995-11-07","","01","영업/정상","11","영업","","","","","0334620375","","252-850","강원특별자치도 인제군 상남면 하남리 36","","","송림수산양어장","2007-10-08 09:44:35","I","2023-06-13 00:00:00","내수면 양식 어업","314386.997797977","492147.61082324","기타수질오염원관리","내수면 양식 어업","","","","0","","0","",
"1862","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199500019","1995-11-10","","01","영업/정상","11","영업","","","","","0334634395","","","강원특별자치도 인제군 서화면 서화리 1230-1 외 1필지(1235-14)","","","삼호송어장","2021-01-06 15:18:14","I","2023-06-13 00:00:00","","305628.384395599","529071.483957506","기타수질오염원관리","","","","","0","","0","",
"1863","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199600006","1996-07-01","","01","영업/정상","11","영업","","","","","033 4614500","","252-800","강원특별자치도 인제군 인제읍 남북리 402-1","","","명성자동차공업사","2007-10-08 10:00:36","I","2023-06-13 00:00:00","자동차 수리업","","","기타수질오염원관리","자동차 수리업","","","","0","","0","",
"1864","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199600021","1996-07-01","","01","영업/정상","11","영업","","","","","0334622900","","252-810","강원특별자치도 인제군 남면 어론리 843-4","","","1급신남자동차정비공장","2007-10-08 09:56:06","I","2023-06-13 00:00:00","자동차 수리업","","","기타수질오염원관리","자동차 수리업","","","","0","","0","2230149428",
"1865","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199700021","1997-09-12","","01","영업/정상","11","영업","","","","","033 462 5000","","252-800","강원특별자치도 인제군 인제읍 가아리 97","","","인제폐차장","2007-10-08 10:07:59","I","2023-06-13 00:00:00","기타 서비스업","303774.296936035","512033.00295562","기타수질오염원관리","기타 서비스업","","","","0","","0","2230141635",
"1866","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199800023","1998-10-22","","01","영업/정상","11","영업","","","","","033 461 8300","","252-800","강원특별자치도 인제군 인제읍 상동리 327-1 (경도128.10.9-위도38.3.48)","강원특별자치도 인제군 인제읍 인제로 139  ((경도128.10.9-위도38.3.48))","","우리자동차공업사","2007-10-08 10:23:09","I","2023-06-13 00:00:00","자동차 수리업","302318.240630768","507687.617720803","기타수질오염원관리","자동차 수리업","","정비","","0","","0","2231263978",
"1867","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199800024","1998-09-07","","01","영업/정상","11","영업","","","","","033 4629166","","252-833","강원특별자치도 인제군 서화면 천도리 528-5","강원특별자치도 인제군 서화면 천도로 156","","조은칼라현상소","2007-10-05 15:19:01","I","2023-06-13 00:00:00","사진촬영 및 처리업","305893.129534638","525467.580133161","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2230792873",
"1868","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200000001","2000-08-08","","01","영업/정상","11","영업","","","","","","","252-803","강원특별자치도 인제군 인제읍 고사리 235","강원특별자치도 인제군 인제읍 내린천로 6080","","환레포츠이벤트","2007-10-08 16:04:10","I","2023-06-13 00:00:00","사진 처리업","306630.268283645","504208.2869634","기타수질오염원관리","사진 처리업","","","","0","","0","2260268187",
"1869","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200000024","2000-03-28","","01","영업/정상","11","영업","","","","","","","252-820","강원특별자치도 인제군 북면 원통리 288-30","","","진흥공업사","2007-10-08 10:24:44","I","2023-06-13 00:00:00","건설 및 광업용 기계장비 수리업","","","기타수질오염원관리","건설 및 광업용 기계장비 수리업","","","","0","","0","",
"1870","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300001","2003-07-10","","01","영업/정상","11","영업","","","","","0334620129","","252-846","강원특별자치도 인제군 기린면 현리 982-2","","","의료법인지산재단 현인병원","2007-10-08 10:41:27","I","2023-06-13 00:00:00","일반 병원","","","기타수질오염원관리","일반 병원","","","","0","","0","2238203514",
"1871","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300002","2006-03-14","","01","영업/정상","11","영업","","","","","4622900","","","강원특별자치도 인제군 북면 원통리 727-1","강원특별자치도 인제군 북면 원통로 138-3","","원통중앙병원","2010-03-10 14:41:14","I","2023-06-13 00:00:00","","305282.96483062","513628.912261404","기타수질오염원관리","","","","","0","","0","2239021647",
"1872","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025199300011","1993-12-29","","01","영업/정상","11","영업","","","","","0334619702","","","강원특별자치도 인제군 인제읍 남북리 400-6","강원특별자치도 인제군 인제읍 인제로 49","252-800","인제동신공업사","2012-09-28 15:58:59","I","2023-06-13 00:00:00","","302039.057757848","506857.80846722","기타수질오염원관리","","","","","0","","0","2230594431",
