"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"424","축산가공업","07_22_05_P","6530000","642000000420140006","2014-03-04","","03","폐업","0002","폐업","2016-05-02","","","","07042736505","107.78","","강원특별자치도 춘천시 석사동  646번지 1호","강원특별자치도 춘천시 후석로59번길 11 (석사동)","200-963","현영푸드","2016-12-23 13:27:45","I","2023-06-13 00:00:00","식육가공업","265235.758400428","484422.615250045","축산물가공업","식육가공업","0","000","0",
"425","축산가공업","07_22_05_P","6530000","642000000420140007","2014-03-20","","03","폐업","0002","폐업","2016-06-02","","","","0332432022","49.04","","","강원특별자치도 춘천시 서부대성로 12 (소양로2가)","200-112","조씨네 숯불양념닭갈비","2016-06-03 17:29:16","I","2023-06-13 00:00:00","식육가공업","263675.833817836","487157.336209289","축산물가공업","식육가공업","0","000","0",
"426","축산가공업","07_22_05_P","6530000","642000000420140009","2014-04-22","","03","폐업","0002","폐업","2016-11-28","","","","","72","","강원특별자치도 원주시 우산동  538번지","강원특별자치도 원주시 우산공단길 129-4 (우산동)","220-952","부뚜막 식품","2016-11-28 15:21:05","I","2023-06-13 00:00:00","식육가공업","282781.492292855","431435.09072321","축산물가공업","식육가공업","0","000","0",
"427","축산가공업","07_22_05_P","6530000","642000000420140010","2014-04-22","","03","폐업","0002","폐업","2017-12-30","","","","0332526999","312.45","","강원특별자치도 춘천시 동면 만천리 619번지 1호","강원특별자치도 춘천시 동면 만천로 68","200-852","(주)한국푸드시스템","2017-12-28 14:20:34","I","2023-06-13 00:00:00","식육가공업","267371.64017632","486620.316623145","축산물가공업","식육가공업","0","L00","0",
"428","축산가공업","07_22_05_P","6530000","642000000420140011","2014-04-28","","03","폐업","0002","폐업","2017-09-25","","","","0339109259","533.42","","강원특별자치도 속초시 대포동  946번지 6호","강원특별자치도 속초시 농공단지1길 38-18 (대포동)","217-100","춘천닭갈비영농조합법인(분사무소)","2017-09-26 09:14:51","I","2023-06-13 00:00:00","식육가공업","339680.838531181","520115.532634975","축산물가공업","식육가공업","0","L00","0",
"429","축산가공업","07_22_05_P","6530000","642000000420140012","2014-05-19","","03","폐업","0002","폐업","2024-07-05","","","","0336378889","2658.33","","강원특별자치도 속초시 대포동  947번지 8호","강원특별자치도 속초시 농공단지1길 42 (대포동)","217-100","(주)동표","2024-07-05 11:18:07","U","2024-07-07 02:40:00","식육가공업","339841.459563067","520044.406347482","축산물가공업","식육가공업","0","L00","0",
"430","축산가공업","07_22_05_P","6530000","642000000420140013","2014-05-26","","03","폐업","0002","폐업","2020-04-14","","","","0332577117","26.4","","강원특별자치도 춘천시 후평동  738번지 2호","강원특별자치도 춘천시 만천로205번길 7 (후평동)","200-959","한울닭유통","2020-04-14 16:24:09","I","2023-06-13 00:00:00","식육가공업","266264.735","487373.63","축산물가공업","식육가공업","0","000","0",
"431","축산가공업","07_22_05_P","6530000","642000000420150004","2015-04-17","","03","폐업","0002","폐업","2021-07-21","","","","0332529295","48.96","","강원특별자치도 춘천시 온의동  535번지 6호","강원특별자치도 춘천시 충혼길52번길 19-16, 1층 (온의동)","200-938","춘천손수푸드","2021-07-21 17:29:00","I","2023-06-13 00:00:00","식육가공업","263107.895036469","484421.334807325","축산물가공업","식육가공업","0","000","2",
"432","축산가공업","07_22_05_P","6530000","642000000420150006","2015-05-18","","03","폐업","0002","폐업","2017-03-07","","","","0332646122","15.75","","강원특별자치도 춘천시 신동면 증리 1043번지 131호","강원특별자치도 춘천시 금병의숙길 1-6","200-812","명가춘천닭갈비","2017-03-07 15:22:16","I","2023-06-13 00:00:00","식육가공업","262903.204120519","479601.759455814","축산물가공업","식육가공업","0","000","0",
"433","축산가공업","07_22_05_P","6530000","642000000420150007","2015-06-22","","03","폐업","0002","폐업","2024-08-28","","","","0334333350","339.25","","강원특별자치도 홍천군 내촌면 서곡리 203번지","강원특별자치도 홍천군 여창길 225-5","","벧엘영농조합법인","2024-08-21 18:17:19","U","2024-08-24 02:40:00","유가공업","298320.027596459","480987.955083026","축산물가공업","유가공업","0","L00","3",
"434","축산가공업","07_22_05_P","6530000","642000000420150008","2015-07-02","","03","폐업","0002","폐업","2024-04-15","","","","0334416070","132.24","","강원특별자치도 춘천시 사북면 신포리 737번지","강원특별자치도 춘천시 영서로 4728","200-861","갈비속으로","2024-04-16 12:09:40","U","2024-04-18 02:40:00","식육가공업","256246.67523696","503275.180638902","축산물가공업","식육가공업","0","000","0",
"435","축산가공업","07_22_05_P","6530000","642000000420150009","2015-07-14","","03","폐업","0002","폐업","2023-03-02","","","","0332440085","166","","강원특별자치도 춘천시 후평동  244번지 39호","강원특별자치도 춘천시 삭주로145번길 50 (후평동)","200-957","대한식품유통","2023-03-02 11:27:05","I","2023-06-13 00:00:00","식육가공업","265601.876794888","487784.330674053","축산물가공업","식육가공업","0","000","0",
"436","축산가공업","07_22_05_P","6530000","642000000420150010","2015-07-24","","03","폐업","0002","폐업","2017-07-12","","","","0332560005","38","","강원특별자치도 춘천시 퇴계동  893번지 1호","강원특별자치도 춘천시 춘주로201번길 4 (퇴계동)","","임화순할머니의 옛날닭갈비","2017-07-25 17:34:20","I","2023-06-13 00:00:00","식육가공업","263969.176623935","484523.382656733","축산물가공업","식육가공업","0","000","0",
"437","축산가공업","07_22_05_P","6530000","642000000420150011","2015-08-13","","03","폐업","0002","폐업","2019-03-22","","","","0332523366","83","","강원특별자치도 춘천시 동면 만천리 143번지 10호","강원특별자치도 춘천시 동면 금베이길 93-8","","고기닭컴","2019-03-22 10:38:57","I","2023-06-13 00:00:00","식육가공업","269361.35767103","486373.149945225","축산물가공업","식육가공업","0","000","0",
"438","축산가공업","07_22_05_P","6530000","642000000420150012","2015-08-31","","03","폐업","0002","폐업","2024-12-26","","","","","197.6","","강원특별자치도 춘천시 후평동  755번지 17호","강원특별자치도 춘천시 만천로245번길 12 (후평동)","","춘천계림푸드","2024-12-30 17:29:40","U","2025-01-01 02:40:00","식육가공업","266181.423172197","487789.555483794","축산물가공업","식육가공업","0","000","0",
"439","축산가공업","07_22_05_P","6530000","642000000420150013","2015-09-02","","03","폐업","0002","폐업","2018-06-29","","","","0332548333","69","","강원특별자치도 춘천시 근화동  711번지 6호","강원특별자치도 춘천시 공지로 442-9 (근화동)","","참유통","2018-06-29 14:46:25","I","2023-06-13 00:00:00","식육가공업","263142.497114828","485971.754438247","축산물가공업","식육가공업","0","000","0",
"440","축산가공업","07_22_05_P","6530000","642000000420150014","2015-09-03","","03","폐업","0002","폐업","2024-04-11","","","","0334365700","299","","강원특별자치도 홍천군 홍천읍 장전평리 931번지","강원특별자치도 홍천군 홍천읍 높은터로 152-25","","화로&구이","2024-04-16 18:02:45","U","2024-04-18 02:40:00","식육가공업","274057.724651051","461125.601942839","축산물가공업","식육가공업","0","000","0",
"441","축산가공업","07_22_05_P","6530000","642000000420150016","2015-10-12","","03","폐업","0002","폐업","2019-08-31","","","","0333328331","252","","강원특별자치도 평창군 대화면 신리 1106번지 23호","강원특별자치도 평창군 대화면 평창대로 1447","","주식회사 오뗄 평창지점","2019-08-23 11:02:11","I","2023-06-13 00:00:00","유가공업","326860.165007693","449228.846046238","축산물가공업","유가공업","0","L00","0",
"442","축산가공업","07_22_05_P","6530000","642000000420150017","2015-10-28","","03","폐업","0002","폐업","2022-11-21","","","","","14.49","","강원특별자치도 원주시 관설동  1765번지 1호","강원특별자치도 원주시 치악고교길 71 (관설동)","","거성푸드(주)","2022-11-21 20:34:14","I","2023-06-13 00:00:00","식육가공업","285019.490397209","424247.995974738","축산물가공업","식육가공업","0","L00","0",
"443","축산가공업","07_22_05_P","6530000","642000000420150021","2015-11-26","","03","폐업","0002","폐업","2024-02-13","","","","0337449303","121.6","","강원특별자치도 원주시 무실동  1121번지 2호","강원특별자치도 원주시 송삼길 198 (무실동)","","농업회사법인 우리쌀푸드(주)","2024-02-13 17:02:27","U","2024-02-15 02:40:00","식육가공업","281426.272765465","425249.947558719","축산물가공업","식육가공업","0","L00","0",
"444","축산가공업","07_22_05_P","6530000","642000000420160001","2016-01-07","","03","폐업","0002","폐업","2022-12-20","","","","0332544953","92.42","","강원특별자치도 춘천시 요선동  1번지 5호","강원특별자치도 춘천시 서부대성로47번길 19 (요선동)","","다오네 춘천닭갈비","2022-12-20 16:10:47","I","2023-06-13 00:00:00","식육가공업","264044.505908261","487156.514704127","축산물가공업","식육가공업","0","000","0",
"445","축산가공업","07_22_05_P","6530000","642000000420160005","2016-06-09","","03","폐업","0002","폐업","2019-08-12","","","","","40.12","","강원특별자치도 춘천시 후평동  813번지 7호","강원특별자치도 춘천시 후석로250번길 23 (후평동)","","우성닭갈비 온라인사업부","2019-08-12 10:24:52","I","2023-06-13 00:00:00","식육가공업","266372.204505366","485978.126870171","축산물가공업","식육가공업","0","000","0",
"446","축산가공업","07_22_05_P","6530000","642000000420160006","2016-07-25","","03","폐업","0002","폐업","2019-11-05","","","","0332410923","188","","강원특별자치도 춘천시 삼천동  32번지 14호","강원특별자치도 춘천시 스포츠타운길 453 (삼천동)","","(주)나무푸드","2019-11-06 11:02:59","I","2023-06-13 00:00:00","식육가공업","262171.488751176","485325.018012218","축산물가공업","식육가공업","0","L00","0",
"447","축산가공업","07_22_05_P","6530000","642000000420160007","2016-07-25","","03","폐업","0002","폐업","2019-08-10","","","","0335215392","47.66","","강원특별자치도 동해시 효가동  182번지 1호 2층","강원특별자치도 동해시 동해대로 5022, 2층 (효가동)","","청운F&D","2019-08-23 11:02:32","I","2023-06-13 00:00:00","식육가공업","386639.236239776","445654.347896378","축산물가공업","식육가공업","0","000","0",
"448","축산가공업","07_22_05_P","6530000","642000000420160009","2016-10-31","","03","폐업","0002","폐업","2024-10-28","","","","","56","","강원특별자치도 춘천시 온의동  543번지 1호","강원특별자치도 춘천시 춘주로92번길 9-4 (온의동)","","풍경푸드","2024-10-28 16:08:23","U","2024-10-30 02:40:00","식육가공업","263249.155746368","484513.142459864","축산물가공업","식육가공업","0","000","0",
"449","축산가공업","07_22_05_P","6530000","642000000420160010","2016-11-22","","03","폐업","0002","폐업","2019-07-01","","","","","237.37","","강원특별자치도 춘천시 석사동  904번지 2호","강원특별자치도 춘천시 스무숲길 5, 5층 (석사동)","","(주)두빛나래","2019-07-01 14:50:16","I","2023-06-13 00:00:00","식육가공업","265850.447382552","483294.150501248","축산물가공업","식육가공업","0","L00","0",
"450","축산가공업","07_22_05_P","6530000","642000000420170004","2017-06-07","","03","폐업","0002","폐업","2024-02-08","","","","0332627710","43.49","","","강원특별자치도 춘천시 가연길 15 (소양로4가)","","행복식품","2024-02-08 15:39:13","U","2024-02-11 02:40:00","식육가공업","263419.742460139","486381.291532468","축산물가공업","식육가공업","0","000","2",
"451","축산가공업","07_22_05_P","6530000","642000000420170005","2017-06-16","","03","폐업","0002","폐업","2024-06-20","","","","","165.3","","","강원특별자치도 속초시 농공단지2길 26 (대포동)","","만석","2024-06-21 10:20:01","U","2024-06-23 02:40:00","식육가공업","339995.580640233","520298.915095295","축산물가공업","식육가공업","0","000","7",
