"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"540","사료제조업","02_04_05_P","6530000","642000050220140002","2014-01-10","","03","폐업","0002","폐업","2014-12-11","","","","","","","강원특별자치도 강릉시 교동  907번지 19호","강원특별자치도 강릉시 임영로 202 (교동)","25503","마칸","2014-12-12 09:34:58","I","2023-06-13 00:00:00","사료제조업(단미)","366671.438972325","474639.707994491","사료제조업","","0","000","0",
"541","사료제조업","02_04_05_P","6530000","642000050220140003","2014-03-05","","03","폐업","0002","폐업","2015-09-01","","","","","","","강원특별자치도 속초시 청학동  632번지 27호","강원특별자치도 속초시 번영로 48 (청학동)","24830","까까야","2015-09-02 14:00:04","I","2023-06-13 00:00:00","사료제조업(단미)","338615.35651264","523564.640331902","사료제조업","","0","000","0",
"542","사료제조업","02_04_05_P","6530000","642000050220140007","2014-04-21","","03","폐업","0002","폐업","2018-02-21","","","","0333448901","","","강원특별자치도 횡성군 우천면 하궁리 466번지","강원특별자치도 횡성군 우천면 하궁로 126","25245","청산 오크텍","2018-02-22 09:32:11","I","2023-06-13 00:00:00","사료제조업(보조)","298498.444350262","444750.930520006","사료제조업","","0","000","0",
"543","사료제조업","02_04_05_P","6530000","642000050220140009","2014-05-14","","03","폐업","0002","폐업","2014-12-11","","","","","","","강원특별자치도 강릉시 교동  907번지 19호","강원특별자치도 강릉시 임영로 202 (교동)","25503","마칸","2014-12-12 09:33:58","I","2023-06-13 00:00:00","사료제조업(단미)","366671.438972325","474639.707994491","사료제조업","","0","000","0",
"544","사료제조업","02_04_05_P","6530000","642000050220140010","2014-05-27","","03","폐업","0002","폐업","2024-05-29","","","","0332586258","","","강원특별자치도 춘천시 신북읍 율문리 941번지 203-1","강원특별자치도 춘천시 신북읍 신북로 61-20, 203-1호","24206","(주)메디언스","2024-05-31 14:18:27","U","2024-06-02 02:40:00","사료제조업(보조)","265842.779304505","492208.753483169","사료제조업","","0","L00","0",
"545","사료제조업","02_04_05_P","6530000","642000050220160014","2016-06-13","","03","폐업","0002","폐업","2023-06-12","","","","0334328850","","","강원특별자치도 홍천군 남면 유치리 136번지 5호","강원특별자치도 홍천군 남면 난터길 44-17","","(주)생그린식품 홍천지점","2023-06-12 16:32:27","U","2023-06-14 02:40:00","사료제조업(단미)","277494.193684586","453251.960114633","사료제조업","","0","000","0",
"546","사료제조업","02_04_05_P","6530000","642000050220120005","2012-05-03","","03","폐업","0002","폐업","2016-01-07","","","","0337660511","","","강원특별자치도 원주시 태장동  1720번지 38호 원주창업보육센터 D-6","강원특별자치도 원주시 태장공단길 51, 6호 (태장동,원주창업보육센터D-6)","","(주)엠에이피","2016-01-22 15:30:41","I","2023-06-13 00:00:00","사료제조업(보조)","283625.699781089","433820.035230822","사료제조업","","0","L00","0",
"547","사료제조업","02_04_05_P","6530000","642000050220120007","2012-05-31","","03","폐업","0002","폐업","2014-05-02","","","","","","","강원특별자치도 춘천시 석사동  765번지 12호","강원특별자치도 춘천시 우석로 33 (석사동)","24326","배고픈 순이 수제간식","2014-05-07 08:29:43","I","2023-06-13 00:00:00","사료제조업(단미)","265891.936744678","484732.766267192","사료제조업","","0","000","0",
"548","사료제조업","02_04_05_P","6530000","642000050220070005","2007-06-27","","03","폐업","0002","폐업","2025-05-30","","","","","","","강원특별자치도 원주시 문막읍 후용리 821번지","강원특별자치도 원주시 문막읍 견훤로 941-3","","(주)정민","2025-05-30 17:19:44","U","2025-06-01 02:40:00","사료제조업(단미)","270416.131921952","419573.51539856","사료제조업","","0","000","0",
"549","사료제조업","02_04_05_P","6530000","642000050220070006","2007-08-24","","03","폐업","0002","폐업","2014-01-14","","","","","","200-883","강원특별자치도 춘천시 동내면 거두리 1144번지","강원특별자치도 춘천시 동내면 거두단지1길 39","24398","(주)애드바이오텍","2014-01-14 15:52:19","I","2023-06-13 00:00:00","사료제조업(수입)","268610.125364766","485398.610453281","사료제조업","","0","L00","0",
"550","사료제조업","02_04_05_P","6530000","642000050220070009","2007-11-02","","03","폐업","0002","폐업","2010-05-20","","","","","","200-957","강원특별자치도 춘천시 후평동  198번지 60호 바이오벤처프라자2-2","강원특별자치도 춘천시 소양강로 56 (후평동,바이오벤처프라자2-2)","24232","(주)네추럴에프앤피","2010-05-20 14:53:01","I","2023-06-13 00:00:00","사료제조업(수입)","265531.579503655","488113.88506095","사료제조업","","0","000","0",
"551","사료제조업","02_04_05_P","6530000","642000050220210068","2021-09-09","","03","폐업","0002","폐업","2022-03-03","","","","","","","강원특별자치도 횡성군 우천면 법주리 738번지 0호","강원특별자치도 횡성군 우천면 우천제2농공단지로 65-53","25248","연꽃마을영농조합법인","2022-03-03 16:44:37","I","2023-06-13 00:00:00","사료제조업(배합)","294178.33343068","439010.071050617","사료제조업","","0","000","0",
"552","사료제조업","02_04_05_P","6530000","642000050220080002","2008-03-14","","03","폐업","0002","폐업","2012-01-19","","","","","","631-343","경상남도 창원시 마산합포구 창포동3가  2번지 2호 폴라리스빌 206","경상남도 창원시 마산합포구 문화동10길 10 (창포동3가,폴라리스빌 206)","51743","주식회사 트루","2012-01-19 11:24:38","I","2023-06-13 00:00:00","사료제조업(수입)","342057.25750725","188225.865482334","사료제조업","","0","L00","0",
"553","사료제조업","02_04_05_P","6530000","642000050220080003","2008-03-20","","03","폐업","0002","폐업","2011-12-26","","","","0336455651","","210-340","강원특별자치도 강릉시 대전동  과학산업단지 가-3-1 세라믹신소재사업단301","","","(주)삼경광업","2011-12-26 17:05:16","I","2023-06-13 00:00:00","사료제조업(보조)","","","사료제조업","","0","L00","0",
"554","사료제조업","02_04_05_P","6530000","642000050220080004","2008-03-31","","03","폐업","0002","폐업","2011-12-21","","","","0333438930","0","225-802","강원특별자치도 횡성군 횡성읍 묵계리 9-9번지","","","신성유지","2011-12-21 12:44:19","I","2023-06-13 00:00:00","사료제조업(보조)","","","사료제조업","","0","000","0",
"555","사료제조업","02_04_05_P","6530000","642000050220080005","2008-03-31","","03","폐업","0002","폐업","2011-12-21","","","","0333438930","0","225-802","강원특별자치도 횡성군 횡성읍 묵계리 9-9번지","","","신성유지","2011-12-21 12:44:38","I","2023-06-13 00:00:00","사료제조업(단미)","","","사료제조업","","0","000","0",
"556","사료제조업","02_04_05_P","6530000","642000050220080007","2008-05-14","","03","폐업","0002","폐업","2011-11-01","","","","0336550852","","210-340","강원특별자치도 강릉시 대전동  강릉과학지방산업단지 가-14-1 강릉과학산업진흥원 임대공장103","","","(주)아쿠아틱피드","2011-11-02 10:03:54","I","2023-06-13 00:00:00","사료제조업(단미)","","","사료제조업","","0","000","0",
"557","사료제조업","02_04_05_P","6530000","642000050220080008","2008-06-02","","03","폐업","0002","폐업","2011-12-21","","","","0333438930","0","225-802","강원특별자치도 횡성군 횡성읍 묵계리 9-9번지","","","신성유지","2011-12-21 12:45:01","I","2023-06-13 00:00:00","사료제조업(단미)","","","사료제조업","","0","000","0",
"558","사료제조업","02_04_05_P","6530000","642000050220080009","2008-07-04","","03","폐업","0002","폐업","2025-09-05","","","","","0","","강원특별자치도 화천군 하남면 원천리 1146번지 12호","강원특별자치도 화천군 하남면 공단길 80-30","","위농영농조합법인","2025-09-06 07:08:50","U","2025-09-08 02:40:00","사료제조업(단미)","258036.587341026","505797.470885326","사료제조업","","0","000","0",
"559","사료제조업","02_04_05_P","6530000","642000050220080010","2008-07-18","","03","폐업","0002","폐업","2011-03-14","","","","","","250-806","강원특별자치도 홍천군 홍천읍 연봉리 96-3번지","","","설봉바이젠","2011-03-14 13:25:50","I","2023-06-13 00:00:00","사료제조업(보조)","","","사료제조업","","0","000","0",
"560","사료제조업","02_04_05_P","6530000","642000050220080012","2008-12-22","","03","폐업","0002","폐업","2009-10-27","","","","0334625050","","252-821","강원특별자치도 인제군 북면 용대리 202번지","강원특별자치도 인제군 북면 진부령로 44","24605","북설악농수산","2009-10-27 15:38:27","I","2023-06-13 00:00:00","사료제조업(배합)","319792.45713966","524918.42994129","사료제조업","","0","000","0",
"561","사료제조업","02_04_05_P","6530000","642000050220210004","2021-01-15","","03","폐업","0002","폐업","2022-07-04","","","","","0","","강원특별자치도 속초시 청학동  642번지 58호","강원특별자치도 속초시 청학로 66(청학동)","24830","앙꼬팩토리","2022-07-04 11:48:43","I","2023-06-13 00:00:00","사료제조업(단미)","338574.292100856","523436.334920299","사료제조업","","0","000","0",
"562","사료제조업","02_04_05_P","6530000","642000050220210007","2021-02-01","","03","폐업","0002","폐업","2023-03-20","","","","","","","강원특별자치도 동해시 천곡동  967번지 20호 유토피아 1호","강원특별자치도 동해시 감추2길 19, 유토피아 1층 (천곡동)","25777","오늘, 간식","2023-03-20 15:33:31","I","2023-06-13 00:00:00","사료제조업(단미)","387347.845430885","448186.715874208","사료제조업","","0","000","0",
"563","사료제조업","02_04_05_P","6530000","642000050220210011","2021-02-15","","03","폐업","0002","폐업","2025-03-12","","","","","","","강원특별자치도 횡성군 우천면 법주리 726번지 0호","강원특별자치도 횡성군 우천면 우천제2농공단지로 65-20","25248","세인푸드","2025-03-17 11:26:59","U","2025-03-19 02:40:00","사료제조업(단미)","294119.345731254","439214.818214219","사료제조업","","0","000","0",
"564","사료제조업","02_04_05_P","6530000","642000050220210016","2021-03-08","","03","폐업","0002","폐업","2024-09-09","","","","","","","강원특별자치도 원주시 소초면 흥양리 450번지 1호","강원특별자치도 원주시 소초면 황골로 337","","지혜로운 댕냥이","2024-09-10 17:21:11","U","2024-09-12 02:40:00","사료제조업(단미)","288614.092791546","430200.439517171","사료제조업","","0","000","0",
"565","사료제조업","02_04_05_P","6530000","642000050220160018","2016-11-11","","03","폐업","0002","폐업","2020-06-12","","","","","","","강원특별자치도 속초시 조양동  1294번지 1호 210호","강원특별자치도 속초시 청대로 4, 2층 210호 (조양동)","","진저 베이비(ginger baby)","2020-06-12 15:35:23","I","2023-06-13 00:00:00","사료제조업(단미)","340103.717181586","521334.003074914","사료제조업","","0","000","0",
"566","사료제조업","02_04_05_P","6530000","642000050220160019","2016-11-15","","03","폐업","0002","폐업","2018-06-29","","","","","","","강원특별자치도 홍천군 서면 팔봉리 1007번지","강원특별자치도 홍천군 서면 한치골길 924","25101","도그뉴스푸드","2018-06-29 16:30:59","I","2023-06-13 00:00:00","사료제조업(단미)","261658.881840388","465680.290588625","사료제조업","","0","000","0",
"567","사료제조업","02_04_05_P","6530000","642000050220160020","2016-11-17","","03","폐업","0002","폐업","2021-11-30","","","","0333737355","","","강원특별자치도 영월군 북면 연덕리 860번지","강원특별자치도 영월군 북면 원동재로 977-40","26208","농업회사법인(주)씨와열매농장","2021-12-02 14:43:06","I","2023-06-13 00:00:00","사료제조업(단미)","325389.784961072","421166.65908758","사료제조업","","0","000","0",
"568","사료제조업","02_04_05_P","6530000","642000050220160021","2016-11-24","","03","폐업","0002","폐업","2019-08-09","","","","0336382333","","","강원특별자치도 속초시 청학동  631번지 2호","강원특별자치도 속초시 번영로43번길 8 (청학동)","","개수라상","2019-08-09 16:51:47","I","2023-06-13 00:00:00","사료제조업(단미)","338524.43354535","523599.589727595","사료제조업","","0","000","0",
"569","사료제조업","02_04_05_P","6530000","642000050220160022","2016-11-24","","03","폐업","0002","폐업","2019-08-09","","","","0336382333","","","강원특별자치도 속초시 청학동  631번지 2호","강원특별자치도 속초시 번영로43번길 8 (청학동)","","개수라상","2019-08-09 16:52:07","I","2023-06-13 00:00:00","사료제조업(단미)","338524.43354535","523599.589727595","사료제조업","","0","000","0",
