"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업종구분명","자본금의규모","사업자등록번호",
"449","후원방문판매업체","08_26_05_P","6530000","20246530000301000013","2024-04-16","","03","폐업","4","폐업","2025-02-10","","","","","","26479","강원특별자치도 원주시 명륜동  ***번지 *호 행운아파트 ***동 ****호","강원특별자치도 원주시 예술관길 **, ***동 ****호 (명륜동, 행운아파트)","","스카이케어","2025-02-11 00:00:00","U","2025-02-13 02:40:00","","283271.712433622","426063.40324001","후원방문판매업","0","3382601485",
"450","후원방문판매업체","08_26_05_P","6530000","20246530000301000017","2024-05-17","","03","폐업","4","폐업","2025-01-06","","","","","","25456","강원특별자치도 강릉시 유천동  ***번지 *호","강원특별자치도 강릉시 상유천길*번길 **-* (유천동)","","라움뷰티","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","363825.650876356","474862.434106303","후원방문판매업","0","3440203084",
"451","후원방문판매업체","08_26_05_P","6530000","20246530000301000018","2024-05-17","","03","폐업","4","폐업","2025-01-06","","","","","","24814","강원특별자치도 속초시 금호동  ***번지 *호 속초e-편한세상 ***동 ***호","강원특별자치도 속초시 미시령로 ****, ***동 ***호 (금호동, 속초 e-편한세상)","","인셀덤 예그린","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","338520.713173656","524192.367389396","후원방문판매업","0","3284800948",
"452","후원방문판매업체","08_26_05_P","6530000","20246530000301000011","2024-03-28","","03","폐업","4","폐업","2024-08-09","","","","","","25340","강원특별자치도 평창군 대관령면 차항리 **번지 **호","강원특별자치도 평창군 대관령면 갈골길 **","","금송2,금송3,금송4 태양광발전소","2024-08-19 00:00:00","U","2024-08-21 02:40:00","","349010.882028547","467047.386765661","후원방문판매업","0","7260702206",
"453","후원방문판매업체","08_26_05_P","6530000","20246530000301000010","2024-03-26","","03","폐업","4","폐업","2024-08-09","","","","","","25340","강원특별자치도 평창군 대관령면 차항리 **번지 **호","강원특별자치도 평창군 대관령면 갈골길 **","","순 뷰티케어","2024-08-19 00:00:00","U","2024-08-21 02:40:00","","349010.882028547","467047.386765661","후원방문판매업","0","4950303297",
"454","후원방문판매업체","08_26_05_P","6530000","20246530000301000008","2024-03-13","","03","폐업","4","폐업","2025-01-06","","","","","","24401","강원특별자치도 춘천시 동내면 거두리 ****번지 *호 현대성우오스타 ***동 ***호","강원특별자치도 춘천시 동내면 춘천순환로 **, ***동 ***호 (현대성우오스타)","","인셀덤 호반대리점","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","266383.632736097","484098.708045511","후원방문판매업","0","",
"455","후원방문판매업체","08_26_05_P","6530000","20246530000301000009","2024-03-13","","03","폐업","4","폐업","2024-09-02","","","","","","25922","강원특별자치도 삼척시 당저동  **번지 *호 ***호","강원특별자치도 삼척시 중앙로 ***, ***호 (당저동)","","인셀덤","2024-09-23 00:00:00","U","2024-09-25 02:40:00","","391694.232284154","440576.599934058","후원방문판매업","0","1055300863",
"456","후원방문판매업체","08_26_05_P","6530000","20246530000301000001","2024-01-22","","03","폐업","4","폐업","2024-11-15","","","","","","25819","강원특별자치도 동해시 이도동  ***번지 *호 동해석미아데나더퍼스트 ***동 ***호","강원특별자치도 동해시 동해대로 ****, ***동 ***호 (이도동, 동해 석미아데나 더퍼스트)","","원더풀","2024-11-25 00:00:00","U","2024-11-27 02:40:00","","386617.148307594","443715.956454513","후원방문판매업","0","5120996899",
"457","후원방문판매업체","08_26_05_P","6530000","20236530000301000055","2023-05-12","","03","폐업","4","폐업","2025-01-06","","","","","","26400","강원특별자치도 원주시 단구동  ****번지 *호 원주단구내안애카운티에듀파크*단지 ***동 ****호","강원특별자치도 원주시 오성마을길 **-**, ***동 ****호 (단구동, 원주단구 내안애카운티 에듀파크 *단지)","","크리스마스 인셀덤","2025-09-05 00:00:00","U","2025-09-07 02:40:00","","283895.869942514","424376.762725442","후원방문판매업","0","8932001938",
"458","후원방문판매업체","08_26_05_P","6530000","20246530000301000002","2024-02-15","","03","폐업","4","폐업","2025-04-18","","","","","","24752","강원특별자치도 고성군 죽왕면 문암진리 ***번지 **호","강원특별자치도 고성군 죽왕면 자작도선사*길 *-*, *층 *호","","엑소바이옴코리아 깡딱","2025-04-18 00:00:00","U","2025-04-20 02:40:00","","334739.503392911","535249.218164644","후원방문판매업","0","6662301981",
"459","후원방문판매업체","08_26_05_P","6530000","20246530000301000003","2024-02-15","","03","폐업","4","폐업","2025-09-01","","","","","","24818","강원특별자치도 속초시 교동  ****번지 *호 명지미래힐아파트 ***동 ****호","강원특별자치도 속초시 미시령로****번길 **, ***동 ****호 (교동, 명지미래힐아파트)","","엑소바이옴 해피너스 지점","2025-09-01 00:00:00","U","2025-09-03 02:40:00","","337500.92946922","523782.399195383","후원방문판매업","0","3461602225",
"460","후원방문판매업체","08_26_05_P","6530000","20246530000301000004","2024-02-15","","03","폐업","4","폐업","2025-09-08","","","","","","25022","강원특별자치도 양양군 양양읍 남문리 **번지 *호","강원특별자치도 양양군 양양읍 양양로 **, *층","","엑소바이옴 코리아 텐노가와","2025-09-08 00:00:00","U","2025-09-10 02:40:00","","342321.307544141","509345.051147139","후원방문판매업","0","2266500557",
"461","후원방문판매업체","08_26_05_P","6530000","20246530000301000005","2024-02-15","","03","폐업","4","폐업","2025-01-06","","","","","","25118","강원특별자치도 홍천군 홍천읍 삼마치리 ***번지 *호","강원특별자치도 홍천군 홍천읍 높은터로 ****","","인 스타","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","278054.508956297","455549.269019092","후원방문판매업","0","",
"462","후원방문판매업체","08_26_05_P","6530000","20246530000301000006","2024-02-15","","03","폐업","4","폐업","2025-01-06","","","","","","26469","강원특별자치도 원주시 관설동  ****번지 *호 현진에버빌*차아파트 ***동 ***호","강원특별자치도 원주시 시청로 ***, ***동 ***호 (관설동, 현진에버빌*차아파트)","","에스제이7 Beauty","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","285262.397546743","424107.666296456","후원방문판매업","0","",
"463","후원방문판매업체","08_26_05_P","6530000","20246530000301000007","2024-02-15","","03","폐업","4","폐업","2025-01-06","","","","","","24868","강원특별자치도 속초시 노학동  ***번지 *호","강원특별자치도 속초시 응골길 **-* (노학동)","","포에버기선 인셀덤","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","336172.206203765","521253.6046621","후원방문판매업","0","",
"464","후원방문판매업체","08_26_05_P","6530000","20236530000301000053","2023-12-07","","03","폐업","4","폐업","2025-04-18","","","","","","25571","강원특별자치도 강릉시 포남동  ****번지 *호","강원특별자치도 강릉시 성덕포남로***번길 **, *층 (포남동)","","엑소바이옴 바니지점","2025-04-18 00:00:00","U","2025-04-20 02:40:00","","368361.274264712","475607.750476425","후원방문판매업","0","7070502555",
"465","후원방문판매업체","08_26_05_P","6530000","20236530000301000054","2023-12-26","","03","폐업","4","폐업","2024-10-22","","","","","","25919","강원특별자치도 삼척시 건지동  ***번지 *호 삼척건지동코아루플러스아파트 ***동 ****호","강원특별자치도 삼척시 엑스포로 ***, ***동 ****호 (건지동, 삼척건지동코아루플러스아파트)","","스텔라(stella)","2024-10-28 00:00:00","U","2024-10-30 02:40:00","","389887.211364635","439258.367674015","후원방문판매업","0","1146400617",
"466","후원방문판매업체","08_26_05_P","6530000","20236530000301000051","2023-11-10","","03","폐업","4","폐업","2024-07-12","","","","","","25595","강원특별자치도 강릉시 노암동  ***번지 *호 대림아파트 ***동 ***호","강원특별자치도 강릉시 임영로**번길 **, ***동 ***호 (노암동, 대림아파트)","","블레싱 인셀덤","2024-07-19 00:00:00","U","2024-07-21 02:40:00","","366910.871051581","472981.976714186","후원방문판매업","0","7480202652",
"467","후원방문판매업체","08_26_05_P","6530000","20236530000301000050","2023-10-19","","03","폐업","4","폐업","2025-01-06","","","","","","26454","강원특별자치도 원주시 행구동  ****번지 *호 효성백년가약 ***동 ****호","강원특별자치도 원주시 번재길 **, ***동 ****호 (행구동, 효성 백년가약)","","이앤씨케어","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","","","후원방문판매업","0","4162293292",
"468","후원방문판매업체","08_26_05_P","6530000","20246530000301000027","2024-11-25","","03","폐업","4","폐업","2025-01-06","","","","","","26489","강원특별자치도 원주시 단구동  ****번지 *호 현대*차아파트 ***동 ***호","강원특별자치도 원주시 늘품로 **, ***동 ***호 (단구동, 현대*차아파트)","","메가 인셀덤","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","284184.197609424","424808.929799956","후원방문판매업","0","1304760532",
"469","후원방문판매업체","08_26_05_P","6530000","20246530000301000028","2024-11-25","","03","폐업","4","폐업","2025-01-06","","","","","","25701","강원특별자치도 동해시 망상동  ***번지 **호 별장온천 *동 *호","강원특별자치도 동해시 동해대로 ****, 별장온천 *동 *층 *호 (망상동)","","인셀덤전문가","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","384097.24326282","456680.433037539","후원방문판매업","0","2742901450",
"470","후원방문판매업체","08_26_05_P","6530000","20246530000301000029","2024-11-25","","03","폐업","4","폐업","2025-01-06","","","","","","26346","강원특별자치도 원주시 지정면 가곡리 ****번지 *호 이지더원어반포레 ***동 ***호","강원특별자치도 원주시 지정면 조엄로 ***, ***동 ***호 (이지더원 어반포레)","","지안글로벌인셀덤","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","","","후원방문판매업","0","7674601041",
"471","후원방문판매업체","08_26_05_P","6530000","20246530000301000030","2024-11-25","","03","폐업","4","폐업","2025-01-06","","","","","","25720","강원특별자치도 동해시 발한동  **번지 *호 영보당 *동 *호","강원특별자치도 동해시 발한로 ***, 영보당 *동 *층 *호 (발한동)","","골드 인셀덤","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","386272.68420342","451751.652599075","후원방문판매업","0","6371202803",
"472","후원방문판매업체","08_26_05_P","6530000","20236530000301000021","2023-03-13","","01","영업/정상","5","영업","","","","","","","25475","강원특별자치도 강릉시 교동  ***번지 *호 교동이편한세상아파트 ***동 ****호","강원특별자치도 강릉시 종합운동장길 **, ***동 ****호(교동, 교동 이편한세상아파트)","","인셀덤예지","2024-08-13 00:00:00","U","2024-08-15 02:40:00","","366934.655198494","475931.512715177","후원방문판매업","0","8534501006",
"473","후원방문판매업체","08_26_05_P","6530000","20136530000301000048","2013-08-20","","04","취소/말소/만료/정지/중지","6","직권말소","","","","","0332625233","","","강원특별자치도 춘천시 석사동  ***번지 *호","강원특별자치도 춘천시 지석로 **, *층 ***호 (석사동,프라임존빌딩)","","오휘 춘천중앙지사","2024-05-10 00:00:00","U","2024-05-12 02:40:00","","265386.970147087","483454.15352213","후원방문판매업","0","2210860799",
"474","후원방문판매업체","08_26_05_P","6530000","20146530000301000005","2014-04-07","","04","취소/말소/만료/정지/중지","6","직권말소","","","","","0332551062","","","강원특별자치도 춘천시 동내면 거두리 ****번지 *호","강원특별자치도 춘천시 동내면 춘천순환로 ***, *층","","아모레퍼시픽 호반특약점","2025-01-06 00:00:00","U","2025-01-08 02:40:00","","266656.72297831","484102.060053326","후원방문판매업","0","1370631734",
"475","후원방문판매업체","08_26_05_P","6530000","20206530000301000031","2020-12-18","","04","취소/말소/만료/정지/중지","6","직권말소","","","","","0333455255","","25234","강원특별자치도 횡성군 횡성읍 읍하리 ***번지 *호","강원특별자치도 횡성군 횡성읍 앞들서*로 **, *층","","오휘화장품 횡성지사","2025-05-27 00:00:00","U","2025-05-29 02:40:00","","286912.458719846","443281.098215482","후원방문판매업","0","4121162807",
"476","후원방문판매업체","08_26_05_P","6530000","20216530000301000004","2021-03-17","","04","취소/말소/만료/정지/중지","6","직권말소","","","","","","","26438","강원특별자치도 원주시 명륜동  ***번지 **호","강원특별자치도 원주시 단구로 ***-*(명륜동)","","뷰티블라썸","2025-05-27 00:00:00","U","2025-05-29 02:40:00","","283422.412330034","426924.475796352","후원방문판매업","0","8905100633",
