"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"11715","미용업","05_18_01_P","4211000","4211000-204-2003-00004","2003-03-15","","03","폐업","02","폐업","2003-07-10","","","","","20.00","","강원특별자치도 동해시 부곡동 111-5","","","미영헤어샾","2003-03-15 00:00:00","I","2023-06-13 00:00:00","일반미용업","386145.370509856","450473.362067721","미용업","2","0","1","1","0","0","0","","","","","0","0","0","N",
"11716","미용업","05_18_01_P","4211000","4211000-204-2003-00006","2003-03-19","","03","폐업","02","폐업","2003-06-17","","","","5356600","0.00","","강원특별자치도 동해시 천곡동 1075-1 삼양빌딩 2, 201호","","","스타박스미용실","2003-06-17 00:00:00","I","2023-06-13 00:00:00","일반미용업","386739.511869919","448851.26894169","미용업","5","1","2","2","0","0","0","","","","","0","0","0","N",
"11717","미용업","05_18_01_P","4211000","4211000-204-2003-00007","2003-03-27","","03","폐업","02","폐업","2003-06-05","","","","5318405","80.00","","강원특별자치도 동해시 천곡동 1071 유성빌딩","","","이명자헤어샵","2003-07-22 00:00:00","I","2023-06-13 00:00:00","일반미용업","386812.483181573","448717.479600968","미용업","5","1","2","2","0","0","0","","","","임대","0","0","0","N",
"11718","미용업","05_18_01_P","4211000","4211000-204-2003-00008","2003-04-08","","03","폐업","02","폐업","2015-04-16","","","","0335333355","0.00","","강원특별자치도 동해시 천곡동 1072 , 삼양골든상가 402호","강원특별자치도 동해시 중앙로 237, 402호 (천곡동, 삼양골든상가)","25768","헤어닥터동해점","2015-03-19 11:41:26","I","2023-06-13 00:00:00","일반미용업","386801.862653419","448743.185865307","미용업","0","0","0","0","0","0","8","","","","","0","0","0","N",
"11719","미용업","05_18_01_P","4211000","4211000-211-2018-00008","2018-12-05","","03","폐업","02","폐업","2018-12-20","","","","","0.00","","강원특별자치도 동해시 천곡동 1077-5 삼양타워1차","강원특별자치도 동해시 한섬로 61-1, 105호 (천곡동, 삼양타워1차)","25761","다나헤어","2018-12-20 15:03:32","I","2023-06-13 00:00:00","일반미용업","386543.49729853","448573.800520608","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11720","미용업","05_18_01_P","4211000","4211000-211-2018-00011","2018-05-02","","03","폐업","02","폐업","2022-11-15","","","","","30.81","","강원특별자치도 동해시 천곡동 1054-7 우일빌라","강원특별자치도 동해시 샘실2길 36, 106호 (천곡동, 우일빌라)","25766","지은 미용실","2022-11-15 14:07:06","I","2023-06-13 00:00:00","일반미용업","386262.460277628","448577.217098817","일반미용업","2","0","1","1","0","0","2","","","","임대","0","0","0","N",
"11721","미용업","05_18_01_P","4211000","4211000-211-2019-00005","2019-05-10","","03","폐업","02","폐업","2022-12-21","","","","","23.41","","강원특별자치도 동해시 효가동 162-69 연세진의원","강원특별자치도 동해시 지양길 2-1, 1층 101호 (효가동)","25802","조이헤어(Joy헤어)","2022-12-21 11:05:38","I","2023-06-13 00:00:00","일반미용업","386402.40791031","445489.219453178","일반미용업","5","0","1","1","0","0","2","","","","임대","0","0","0","N",
"11722","미용업","05_18_01_P","4211000","4211000-211-2020-00002","2020-05-29","","03","폐업","02","폐업","2023-01-03","","","","","33.00","","강원특별자치도 동해시 송정동 848","강원특별자치도 동해시 송정중앙로 53-1 (송정동)","25786","체인지맨샾","2023-01-03 13:11:55","I","2023-06-13 00:00:00","일반미용업","387948.328492635","446133.098435162","일반미용업","0","0","0","0","0","0","3","","","","임대","0","0","0","N",
"11723","미용업","05_18_01_P","4211000","4211000-217-2015-00001","2015-06-02","","03","폐업","02","폐업","2021-09-02","","","","033 5343323","63.96","","강원특별자치도 동해시 천곡동 1075 동림아케이트 201호","강원특별자치도 동해시 대학로 28, 2층 201호 (천곡동, 동림아케이트)","25768","청담동헤어샾","2021-09-02 15:53:02","I","2023-06-13 00:00:00","일반미용업","386724.158692152","448835.270327387","일반미용업, 네일미용업","0","0","2","2","0","0","5","","","","","0","0","1","N",
"11724","미용업","05_18_01_P","4211000","4211000-217-2015-00002","2015-12-11","","03","폐업","02","폐업","2020-11-25","","","","033 5225557","51.75","","강원특별자치도 동해시 동회동 103-2 빌스토리상가","강원특별자치도 동해시 효자남길 27-1, 1층 108호 (동회동)","25807","헤어아벨라","2020-11-25 17:20:12","I","2023-06-13 00:00:00","기타","386316.706920587","445014.058283159","일반미용업, 네일미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"11725","미용업","05_18_01_P","4241000","4241000-204-1984-00001","1984-04-09","","03","폐업","02","폐업","2006-05-15","","","","033 5412876","0.00","","강원특별자치도 삼척시 도계읍 전두리 50-10 1통1반","","","석공복지미용실","2004-03-24 00:00:00","I","2023-06-13 00:00:00","일반미용업","381342.404550936","416391.818281506","미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"11726","미용업","05_18_01_P","4241000","4241000-204-1984-00002","1984-07-14","","03","폐업","02","폐업","2003-06-02","","","","033 5416196","0.00","","강원특별자치도 삼척시 도계읍 전두리 81-43 1통5반","","","새로나미용실","2004-03-24 00:00:00","I","2023-06-13 00:00:00","일반미용업","381209.516384036","415999.230427786","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11727","미용업","05_18_01_P","4241000","4241000-204-1985-00003","1985-01-10","","03","폐업","02","폐업","2022-02-23","","","","033 5728257","15.00","","강원특별자치도 삼척시 남양동 55-4 6통3반","강원특별자치도 삼척시 진주로 12-21, A동 1층 76호 (남양동, 중앙시장)","25920","샛별미용실","2022-02-23 09:16:08","I","2023-06-13 00:00:00","일반미용업","391554.434447351","439972.918024365","미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"11728","미용업","05_18_01_P","4241000","4241000-204-1985-00004","1985-01-19","","03","폐업","02","폐업","2008-01-14","","","","033 5722801","0.00","","강원특별자치도 삼척시 남양동 42-6 7통1반","","","이금란헤어라인","2005-11-21 00:00:00","I","2023-06-13 00:00:00","일반미용업","391687.516514085","439802.125375026","미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"11729","미용업","05_18_01_P","4241000","4241000-204-1985-00005","1985-02-02","","03","폐업","02","폐업","2003-06-02","","","","5415674","0.00","","강원특별자치도 삼척시 도계읍 전두리 50-1","","","영실 헤어패션","2004-03-24 00:00:00","I","2023-06-13 00:00:00","일반미용업","381361.471819987","416362.140018518","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11730","미용업","05_18_01_P","4241000","4241000-204-1985-00006","1985-09-03","","03","폐업","02","폐업","2003-06-02","","","","033 5727827","0.00","","강원특별자치도 삼척시 근덕면 장호리 289","","","장호미용원","2004-03-29 00:00:00","I","2023-06-13 00:00:00","일반미용업","405265.2921919","422957.741095822","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11731","미용업","05_18_01_P","4241000","4241000-204-1986-00001","1986-04-08","","03","폐업","02","폐업","2005-02-01","","","","","0.00","","강원특별자치도 삼척시 정상동 371-5 15통1반","","","현머리방","2005-02-01 00:00:00","I","2023-06-13 00:00:00","일반미용업","","","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11732","미용업","05_18_01_P","4241000","4241000-204-1986-00002","1986-05-28","","03","폐업","02","폐업","2015-03-02","","","","033 5412529","20.59","","강원특별자치도 삼척시 도계읍 도계리 394-2","강원특별자치도 삼척시 도계읍 도계로 278-13","25947","진나 미용실","2014-04-09 11:41:31","I","2023-06-13 00:00:00","일반미용업","381490.323888875","416641.263071923","미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"11733","미용업","05_18_01_P","4241000","4241000-204-1987-00002","1987-03-31","","03","폐업","02","폐업","2004-01-30","","","","033 5736454","0.00","","강원특별자치도 삼척시 원덕읍 호산리 233-1 1통7반","","","서울머리방","2004-01-31 00:00:00","I","2023-06-13 00:00:00","일반미용업","","","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11734","미용업","05_18_01_P","4241000","4241000-204-1987-00003","1987-09-04","","03","폐업","02","폐업","2003-06-02","","","","","0.00","","강원특별자치도 삼척시 원덕읍 호산리 258-66","","","션머리방","2004-03-29 00:00:00","I","2023-06-13 00:00:00","일반미용업","","","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11735","미용업","05_18_01_P","4241000","4241000-204-1987-00005","1987-09-05","","03","폐업","02","폐업","2002-10-05","","","","033 5729316","0.00","","강원특별자치도 삼척시 남양동 5-35 9통2반","","","강부미용실","2005-11-18 00:00:00","I","2023-06-13 00:00:00","일반미용업","391941.553568409","440371.51199209","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11736","미용업","05_18_01_P","4241000","4241000-204-1982-00002","1982-10-11","","03","폐업","02","폐업","2003-09-25","","","","033 5734128","0.00","","강원특별자치도 삼척시 남양동 34-19 10통3반","","","스왕미용실","2003-09-25 00:00:00","I","2023-06-13 00:00:00","일반미용업","391469.382522307","440029.232955022","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11737","미용업","05_18_01_P","4241000","4241000-204-1987-00007","1987-06-17","","03","폐업","02","폐업","2004-06-04","","","","5728867","0.00","","강원특별자치도 삼척시 성내동 135-5","","","사슴미용실","2004-06-04 00:00:00","I","2023-06-13 00:00:00","일반미용업","","","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11738","미용업","05_18_01_P","4241000","4241000-204-1988-00001","1988-03-11","","03","폐업","02","폐업","2015-10-21","","","","033 5753742","28.86","","강원특별자치도 삼척시 교동 745-1","강원특별자치도 삼척시 정상로 90, 상가동 (교동, 신동아아파트)","25924","비타민헤어샵","2012-11-12 11:11:31","I","2023-06-13 00:00:00","일반미용업","392461.531922764","440836.291924589","미용업","3","1","1","1","0","0","3","","","","임대","0","0","0","N",
"11739","미용업","05_18_01_P","4241000","4241000-204-1988-00004","1988-04-14","","03","폐업","02","폐업","2016-10-24","","","","033 5729882","12.15","","강원특별자치도 삼척시 근덕면 교가리 360-3 3통3반","강원특별자치도 삼척시 근덕면 교가길 13","25933","마돈나미용실","2012-04-24 16:33:24","I","2023-06-13 00:00:00","일반미용업","397163.351994954","433248.570238784","미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"11740","미용업","05_18_01_P","4241000","4241000-204-1988-00007","1988-03-04","","03","폐업","02","폐업","2005-06-10","","","","","0.00","","강원특별자치도 삼척시 교동 744-2 삼척농협교동지점하나로마트(2층)","","","연어헤어숍","2004-11-01 00:00:00","I","2023-06-13 00:00:00","일반미용업","392442.694293257","440739.532947748","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11741","미용업","05_18_01_P","4241000","4241000-204-1988-00008","1988-08-29","","03","폐업","02","폐업","2006-12-27","","","","033 5742524","0.00","","강원특별자치도 삼척시 성내동 62-8 13통1반","","","이영랑피부관리실","2005-07-26 00:00:00","I","2023-06-13 00:00:00","일반미용업","","","미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"11742","미용업","05_18_01_P","4211000","4211000-204-2006-00014","2006-09-15","","03","폐업","02","폐업","2008-07-18","","","","033 5353373","27.40","","강원특별자치도 동해시 천곡동 948","","","헤어리더","2006-09-15 00:00:00","I","2023-06-13 00:00:00","일반미용업","387320.110053851","448622.462262013","미용업","3","0","1","1","0","0","4","","","","임대","0","0","0","N",
"11743","미용업","05_18_01_P","4211000","4211000-204-2006-00016","2006-10-24","","03","폐업","02","폐업","2009-11-19","","","","5331220","20.64","","강원특별자치도 동해시 북평동 151-8","강원특별자치도 동해시 전천로 274 (북평동)","25814","단발머리헤어샵","2012-07-09 17:39:25","I","2023-06-13 00:00:00","일반미용업","387629.971662215","444252.182242545","미용업","1","0","1","1","0","0","3","","","","임대","0","0","0","N",
"11744","미용업","05_18_01_P","4211000","4211000-204-2006-00017","2006-10-30","","03","폐업","02","폐업","2020-06-08","","","","033 5333033","57.20","","강원특별자치도 동해시 천곡동 1077-4","강원특별자치도 동해시 한섬로 61-7 (천곡동)","25761","로뎀나무 헤어아트","2020-06-08 15:36:50","I","2023-06-13 00:00:00","일반미용업","386569.432345428","448596.779785079","미용업","4","1","1","1","0","0","5","","","","임대","0","0","0","N",
"11745","미용업","05_18_01_P","4211000","4211000-204-2006-00018","2006-12-18","","03","폐업","02","폐업","2008-04-23","","","","","35.15","","강원특별자치도 동해시 부곡동 73-20","","","야한여자헤어아트","2006-12-18 00:00:00","I","2023-06-13 00:00:00","일반미용업","","","미용업","2","0","1","1","0","0","3","","","","임대","0","0","0","N",
"11746","미용업","05_18_01_P","4211000","4211000-204-2006-00019","2006-12-27","","03","폐업","02","폐업","2006-12-29","","","","5352204","27.65","","강원특별자치도 동해시 천곡동 1040-6","","","세라미용실","2006-12-27 00:00:00","I","2023-06-13 00:00:00","일반미용업","","","미용업","3","1","1","1","0","0","3","","","","임대","0","0","0","N",
"11747","미용업","05_18_01_P","4211000","4211000-204-2007-00001","2007-01-03","","03","폐업","02","폐업","2015-11-17","","","","5352204","27.65","","강원특별자치도 동해시 천곡동 1040-6","강원특별자치도 동해시 한섬로 70 (천곡동)","25771","세라미용실","2014-05-12 15:18:11","I","2023-06-13 00:00:00","일반미용업","386602.567656094","448499.452805821","미용업","3","1","1","1","0","0","4","","","","임대","0","0","0","N",
"11748","미용업","05_18_01_P","4211000","4211000-204-2007-00002","2007-01-12","","03","폐업","02","폐업","2009-06-29","","","","5212345","28.08","","강원특별자치도 동해시 묵호진동 111 묵호주공아파트 상가동 102호","","","샤론헤어","2007-08-22 09:02:08","I","2023-06-13 00:00:00","일반미용업","386636.349614427","452851.074388629","미용업","5","0","4","4","0","0","7","","","","임대","0","0","0","N",
