"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"1508","이용업","05_19_01_P","4241000","4241000-203-2014-00001","2014-01-08","","03","폐업","02","폐업","2017-07-03","","","","","5.72","","강원특별자치도 삼척시 남양동 55-122","강원특별자치도 삼척시 중앙로 174-33 (남양동)","25929","천지연이용원","2017-07-03 11:53:09","I","2023-06-13 00:00:00","일반이용업","391874.449727905","439616.20408832","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1509","이용업","05_19_01_P","4241000","4241000-203-1993-00004","1993-12-31","","03","폐업","02","폐업","2016-09-13","","","","","8.83","","강원특별자치도 삼척시 정상동 457-3","강원특별자치도 삼척시 청석로 74 (정상동, 석미한아름목욕탕 안)","25924","일기이용소","2015-03-17 12:57:37","I","2023-06-13 00:00:00","일반이용업","392630.504135831","440578.278717329","일반이용업","4","1","1","1","0","0","1","","","","임대","0","0","0","N",
"1510","이용업","05_19_01_P","4241000","4241000-203-2017-00001","2017-10-27","","03","폐업","02","폐업","2018-03-05","","","","","9.20","","강원특별자치도 삼척시 정상동 457-3 석미아파트상가","강원특별자치도 삼척시 청석로 74 (정상동)","25924","석미이용원","2018-03-05 14:21:40","I","2023-06-13 00:00:00","일반이용업","392630.504135831","440578.278717329","일반이용업","0","0","0","0","1","1","2","","","","","0","0","0","N",
"1511","이용업","05_19_01_P","4241000","4241000-203-2018-00001","2018-03-19","","03","폐업","02","폐업","2018-03-20","","","","","10.50","","강원특별자치도 삼척시 남양동 94-8 크라운모텔","강원특별자치도 삼척시 오십천로 445-18, 크라운모텔 (남양동)","25920","크라운이용소","2018-03-20 09:39:39","I","2023-06-13 00:00:00","일반이용업","391724.575578674","439766.653088926","일반이용업","6","2","2","2","0","0","2","","","","","0","0","0","N",
"1512","이용업","05_19_01_P","4241000","4241000-203-2018-00002","2018-06-05","","03","폐업","02","폐업","2019-07-31","","","","","20.40","","강원특별자치도 삼척시 원덕읍 임원리 424-1","강원특별자치도 삼척시 원덕읍 임원중앙로 14","25956","원경이발관","2019-07-31 10:39:44","I","2023-06-13 00:00:00","일반이용업","407981.987277102","417071.535254961","일반이용업","2","0","1","1","0","0","3","","","","임대","0","0","0","N",
"1513","이용업","05_19_01_P","4241000","4241000-203-2010-00001","2010-07-07","","03","폐업","02","폐업","2025-10-23","","","","","10.50","","강원특별자치도 삼척시 남양동 94-8 크라운모텔","강원특별자치도 삼척시 오십천로 445-18, 크라운모텔 (남양동)","25920","크라운모텔사우나이용소","2025-10-23 11:19:09","U","2025-10-25 02:40:00","일반이용업","391724.575578674","439766.653088926","일반이용업","0","0","0","0","0","0","1","","","","임대","0","0","0","N",
"1514","이용업","05_19_01_P","4241000","4241000-203-2013-00001","2013-05-24","","03","폐업","02","폐업","2013-10-14","","","","033 574 3493","41.80","","강원특별자치도 삼척시 정상동 432-10 세광프라자 203호","강원특별자치도 삼척시 오십천로 470, 2층 203호 (정상동)","25929","서울이용소","2013-05-24 11:46:02","I","2023-06-13 00:00:00","일반이용업","391950.670980792","439625.802473454","일반이용업","0","0","2","2","0","0","2","","","","","0","0","0","N",
"1515","이용업","05_19_01_P","4241000","4241000-203-1989-00001","1989-05-04","","03","폐업","02","폐업","2024-11-15","","","","033 5721397","13.91","","강원특별자치도 삼척시 정하동 55-1 11통3반","강원특별자치도 삼척시 새천년도로 67-1 (정하동)","25925","포항이용소","2024-11-15 09:31:42","U","2024-11-17 02:40:00","일반이용업","393664.054528938","439671.227410384","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1516","이용업","05_19_01_P","4241000","4241000-203-1996-00001","1996-08-13","","03","폐업","02","폐업","2021-08-25","","","","033 5744646","12.25","","강원특별자치도 삼척시 정상동 374-8","강원특별자치도 삼척시 오십천로 482 (정상동)","25929","동호이용소","2021-08-25 17:34:45","I","2023-06-13 00:00:00","일반이용업","392044.64798901","439601.084744881","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1517","이용업","05_19_01_P","4241000","4241000-203-1998-00005","1998-09-12","","03","폐업","02","폐업","2009-01-19","","","","033 5747361","7.98","","강원특별자치도 삼척시 정상동 457-3 23통1반","","","한아름이용소","2005-12-20 00:00:00","I","2023-06-13 00:00:00","일반이용업","392630.504135831","440578.278717329","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1518","이용업","05_19_01_P","4241000","4241000-203-1977-00003","1977-07-22","","03","폐업","02","폐업","2008-04-14","","","","033 5742435","30.03","","강원특별자치도 삼척시 남양동 2-14 6통3반","","","미화이발관","2008-01-07 17:49:44","I","2023-06-13 00:00:00","일반이용업","","","일반이용업","0","0","0","0","0","0","5","","","","","0","0","0","N",
"1519","이용업","05_19_01_P","4241000","4241000-203-2008-00001","2008-06-03","","03","폐업","02","폐업","2009-09-14","","","","033  5738831","16.33","","강원특별자치도 삼척시 남양동 94-8","","","크라운목욕탕이용원","2008-06-03 16:03:45","I","2023-06-13 00:00:00","일반이용업","391724.575578674","439766.653088926","일반이용업","8","2","2","2","0","0","2","","","","임대","0","0","0","N",
"1520","이용업","05_19_01_P","4241000","4241000-203-2008-00002","2008-10-22","","03","폐업","02","폐업","2011-04-28","","","","","33.00","","강원특별자치도 삼척시 당저동 166-6","","","삼척이용원","2008-10-22 13:06:05","I","2023-06-13 00:00:00","일반이용업","391369.31411302","440132.728050075","일반이용업","2","0","2","2","0","0","3","","","","임대","0","0","0","N",
"1521","이용업","05_19_01_P","4241000","4241000-203-2006-00001","2006-01-09","","03","폐업","02","폐업","2010-12-13","","","","033574 3493","51.93","","강원특별자치도 삼척시 남양동 329-21","","","서울이용소","2008-12-01 15:07:54","I","2023-06-13 00:00:00","일반이용업","391751.422522696","440010.888326004","일반이용업","2","0","1","1","0","0","7","","","","임대","0","0","0","N",
"1522","이용업","05_19_01_P","4241000","4241000-203-2011-00001","2011-04-11","","03","폐업","02","폐업","2011-09-26","","","","033 574 4564","0.00","","강원특별자치도 삼척시 남양동 93-5 외 2필지 용비타워 지하1층 101호","","","궁전이용원","2011-04-11 16:26:04","I","2023-06-13 00:00:00","일반이용업","","","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1523","이용업","05_19_01_P","4241000","4241000-203-1963-00004","1963-12-06","","03","폐업","02","폐업","2017-12-26","","","","033 5729111","16.33","","강원특별자치도 삼척시 남양동 94-8 크라운목욕장내","강원특별자치도 삼척시 오십천로 445-18 (남양동, 크라운목욕탕내)","25920","크라운이용소","2017-12-26 14:29:12","I","2023-06-13 00:00:00","일반이용업","391724.575578674","439766.653088926","일반이용업","1","0","1","1","0","0","2","","","","임대","0","0","0","N",
"1524","이용업","05_19_01_P","4241000","4241000-203-2011-00003","2011-09-27","","03","폐업","02","폐업","2012-10-10","","","","","131.74","","강원특별자치도 삼척시 남양동 93-5 용비타워","강원특별자치도 삼척시 중앙로 185 (남양동, 용비타워 지하)","25920","궁전이용원","2012-04-09 13:19:47","I","2023-06-13 00:00:00","일반이용업","391764.124893401","439769.099230877","일반이용업","0","0","0","0","1","1","5","","","","임대","0","0","0","N",
"1525","이용업","05_19_01_P","4241000","4241000-203-2011-00004","2011-12-13","","03","폐업","02","폐업","2012-02-21","","","","","38.85","","강원특별자치도 삼척시 정상동 432-10 세광프라자","강원특별자치도 삼척시 오십천로 470, 2층 (정상동, 세광프라자)","25929","종로이용원","2011-12-13 10:20:10","I","2023-06-13 00:00:00","일반이용업","391950.670980792","439625.802473454","일반이용업","0","0","2","2","0","0","3","","","","임대","0","0","0","N",
"1526","이용업","05_19_01_P","4241000","4241000-203-2011-00005","2011-12-21","","03","폐업","02","폐업","2014-04-11","","","","","5.72","","강원특별자치도 삼척시 남양동 55-122 천지연사우나","강원특별자치도 삼척시 중앙로 174-33, 1층 (남양동, 천지연사우나)","25929","천지연사우나이용소","2011-12-21 14:39:18","I","2023-06-13 00:00:00","일반이용업","391874.449727905","439616.20408832","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"1527","이용업","05_19_01_P","4241000","4241000-203-2012-00001","2012-03-26","","03","폐업","02","폐업","2013-07-11","","","","","39.90","","강원특별자치도 삼척시 남양동 52 세연상가 123호","강원특별자치도 삼척시 중앙시장1길 22-23, 123호 (남양동, 세연상가)","25920","카리스마헤어샵","2012-03-28 10:00:59","I","2023-06-13 00:00:00","일반이용업","391737.92937716","439835.696641152","일반이용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"1528","이용업","05_19_01_P","4241000","4241000-203-2011-00002","2011-08-22","","03","폐업","02","폐업","2020-08-20","","","","","7.50","","강원특별자치도 삼척시 남양동 15-3","강원특별자치도 삼척시 척주로 41, 1층 (남양동, 삼보사우나)","25922","삼보사우나컷트실","2020-08-20 15:41:58","I","2023-06-13 00:00:00","일반이용업","391847.725209696","440242.570253396","일반이용업","6","0","3","0","0","0","2","","","","임대","0","0","0","N",
"1529","이용업","05_19_01_P","4241000","4241000-203-2012-00002","2012-10-15","","03","폐업","02","폐업","2013-03-12","","","","033 5744564","131.00","","강원특별자치도 삼척시 남양동 93-5 용비타워","강원특별자치도 삼척시 중앙로 185 (남양동, 용비타워)","25920","궁전이용원","2012-10-23 16:12:33","I","2023-06-13 00:00:00","일반이용업","391764.124893401","439769.099230877","일반이용업","0","0","0","0","1","1","4","","","","","0","0","0","N",
"1530","이용업","05_19_01_P","4241000","4241000-203-2012-00003","2012-10-26","","03","폐업","02","폐업","2013-11-04","","","","","0.00","","강원특별자치도 삼척시 남양동 55-84","강원특별자치도 삼척시 중앙시장1길 11-28 (남양동)","25920","대원이발소","2012-10-26 14:10:01","I","2023-06-13 00:00:00","일반이용업","391672.132813067","439972.890280893","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1531","이용업","05_19_01_P","4241000","4241000-203-1963-00002","1963-08-27","","03","폐업","02","폐업","2009-05-29","","","","033 5412217","34.78","","강원특별자치도 삼척시 도계읍 전두리 63-8 1통3반","","","제일 이용소","2005-12-20 00:00:00","I","2023-06-13 00:00:00","일반이용업","381313.538800557","416174.848574215","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1532","이용업","05_19_01_P","4241000","4241000-203-1998-00003","1998-12-30","","03","폐업","02","폐업","2008-03-10","","","","033 5738538","16.35","","강원특별자치도 삼척시 남양동 94-8 5통5반","","","크라운목욕탕이용소","2004-03-25 00:00:00","I","2023-06-13 00:00:00","일반이용업","391724.575578674","439766.653088926","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"1533","이용업","05_19_01_P","4241000","4241000-203-1999-00002","1999-01-06","","03","폐업","02","폐업","2002-12-18","","","","033 5739363","30.06","","강원특별자치도 삼척시 남양동 21-1 8통4반","","","미남이용소","2002-12-26 00:00:00","I","2023-06-13 00:00:00","일반이용업","391677.430762593","440379.271536705","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1534","이용업","05_19_01_P","4241000","4241000-203-1965-00001","1965-12-06","","03","폐업","02","폐업","2003-06-02","","","","033 5743510","9.86","","강원특별자치도 삼척시 성내동 84 6통1반","","","영광이용소","2004-03-25 00:00:00","I","2023-06-13 00:00:00","일반이용업","","","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1535","이용업","05_19_01_P","4241000","4241000-203-1994-00001","1994-11-08","","03","폐업","02","폐업","2023-12-29","","","","033 5737760","24.36","","강원특별자치도 삼척시 성북동 89-13 3통4반","강원특별자치도 삼척시 성당길 9 (성북동)","25917","성북이용소","2023-12-29 09:21:26","U","2023-12-31 02:40:00","일반이용업","391043.723328026","440048.516981128","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1536","이용업","05_19_01_P","4241000","4241000-203-1998-00004","1998-04-14","","03","폐업","02","폐업","2003-11-12","","","","033 5740915","0.00","","강원특별자치도 삼척시 성내동 62 1통4반","","","원당이용소","2003-11-12 00:00:00","I","2023-06-13 00:00:00","일반이용업","","","일반이용업","6","3","0","0","0","0","0","","","","","0","0","0","N",
"1537","이용업","05_19_01_P","4241000","4241000-203-1981-00001","1981-08-10","","03","폐업","02","폐업","2016-08-22","","","","033 5733858","24.99","","강원특별자치도 삼척시 남양동 45 109호","강원특별자치도 삼척시 중앙시장길 22-9 (남양동)","25920","부산이용소","2011-11-02 14:34:49","I","2023-06-13 00:00:00","일반이용업","391640.5615554","439859.384300177","일반이용업","1","0","1","1","0","0","2","","","","임대","0","0","0","N",
"1538","이용업","05_19_01_P","4241000","4241000-203-2006-00002","2006-01-23","","03","폐업","02","폐업","2006-03-20","","","","","16.60","","강원특별자치도 삼척시 갈천동 14 (4층)","","","스파이스파이용소","2006-01-23 00:00:00","I","2023-06-13 00:00:00","일반이용업","391832.66709827","442775.846453499","일반이용업","5","0","4","4","0","0","3","","","","임대","0","0","0","N",
"1539","이용업","05_19_01_P","4241000","4241000-203-1995-00003","1995-02-20","","03","폐업","02","폐업","2006-07-04","","","","","51.93","","강원특별자치도 삼척시 남양동 329-21 10통4반","","","충일이용소","2006-05-22 00:00:00","I","2023-06-13 00:00:00","일반이용업","391751.422522696","440010.888326004","일반이용업","0","0","0","0","0","0","7","","","","","0","0","0","N",
