"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자본금","거래처",
"1287","석유판매업","09_28_08_P","4291000","1993429000901500025","1993-01-26","","01","영업/정상","01","신규등록","","","","","033 562 3533","1698","","강원특별자치도 정선군 임계면 직원리 50-3","강원특별자치도 정선군 임계면 서동로 5584","","백봉령주유소","2023-03-31 11:08:47","I","2023-06-13 00:00:00","주유소","370213.664714964","449408.180947606","","",
"1288","석유판매업","09_28_08_P","4291000","1993429000901500026","1993-03-03","","01","영업/정상","01","신규등록","","","","","033 563 3200","675","","강원특별자치도 정선군 정선읍 북실리 789-1외 4필지","강원특별자치도 정선군 정선읍 정선로 1160","","강원주유소","2020-05-04 10:54:32","I","2023-06-13 00:00:00","주유소","345587.972079962","432347.003327655","","",
"1289","석유판매업","09_28_08_P","4291000","1993429004001500021","1993-06-16","","01","영업/정상","01","신규등록","","","","","033 5633838","1450","","강원특별자치도 정선군 임계면 송계리 299-1","강원특별자치도 정선군 임계면 서동로 4682","","동백주유소","2025-04-25 08:57:42","U","2025-04-27 02:40:00","주유소","364706.884765658","445423.609193676","","",
"1290","석유판매업","09_28_08_P","4291000","1994429000901500029","1994-05-25","","01","영업/정상","01","신규등록","","","","","033 5624061","1267","","강원특별자치도 정선군 여량면 여량리 690-10","강원특별자치도 정선군 여량면 서동로 2783","26104","여량농협주유소","2023-04-07 19:29:23","I","2023-06-13 00:00:00","주유소","351567.245105006","442742.941528463","","",
"1291","석유판매업","09_28_08_P","4291000","1994429000901500030","1994-06-23","","01","영업/정상","01","신규등록","","","","","033 5911110","1107","","강원특별자치도 정선군 남면 무릉리 416-5외 2필지","강원특별자치도 정선군 남면 강원남로 5284","","증산주유소","2018-06-11 16:28:40","I","2023-06-13 00:00:00","주유소","357763.255997747","417919.756538098","","",
"1292","석유판매업","09_28_08_P","4291000","1994429000901500031","1994-09-27","","01","영업/정상","01","신규등록","","","","","033 378 7700","2870","","강원특별자치도 정선군 신동읍 천포리 363-1외 3필지","강원특별자치도 정선군 신동읍 의림로 60","","신동주유소","2021-01-05 09:52:36","I","2023-06-13 00:00:00","주유소","344928.680715186","412195.535787308","","",
"1293","석유판매업","09_28_08_P","4291000","1994429000901500032","1994-10-04","","01","영업/정상","01","신규등록","","","","","033 5623432","3717","","강원특별자치도 정선군 임계면 문래리 616-8","강원특별자치도 정선군 임계면 백두대간로 35","","삼거리주유소","2023-01-30 11:15:25","I","2023-06-13 00:00:00","주유소","365248.785876364","434343.057074383","","",
"1294","석유판매업","09_28_08_P","4291000","1997429000901500034","1997-01-13","","01","영업/정상","01","신규등록","","","","","033 5626676","912","","강원특별자치도 정선군 화암면 화암리 449","강원특별자치도 정선군 화암면 소금강로 1014","","그림바위주유소","2023-06-29 11:39:54","U","2023-07-01 02:40:00","주유소","358323.989659123","428542.297287627","","",
"1295","석유판매업","09_28_08_P","4291000","2000429004001500037","2000-08-29","","01","영업/정상","01","신규등록","","","","","033 5624533","607","","강원특별자치도 정선군 임계면 송계리 736-2","강원특별자치도 정선군 임계면 백두대간로 1377","","대성주유소","2020-05-04 10:15:04","I","2023-06-13 00:00:00","주유소","363524.491473148","445419.519165758","","",
"1296","석유판매업","09_28_08_P","4291000","2001429004001200002","2001-12-06","","01","영업/정상","01","신규등록","","","","","033  5925132","359","","강원특별자치도 정선군 사북읍 사북리 225-6","강원특별자치도 정선군 사북읍 소금강로 3477-1","","드림에너지","2022-10-04 17:02:29","I","2023-06-13 00:00:00","일반판매소","363525.510902309","415764.57670098","","",
"1297","석유판매업","09_28_08_P","4291000","2002429000901500001","2002-05-28","","01","영업/정상","01","신규등록","","","","","","511","","강원특별자치도 정선군 고한읍 고한리 91-67 18통7반","강원특별자치도 정선군 고한읍 고한2길 3","","대복주유소","2019-06-19 09:09:52","I","2023-06-13 00:00:00","주유소","364139.970434974","412982.327378781","","",
"1298","석유판매업","09_28_08_P","4291000","2003429004001500039","2003-11-05","","01","영업/정상","01","신규등록","","","","","033 5636300","5944","","강원특별자치도 정선군 정선읍 덕송리 634-2","강원특별자치도 정선군 정선읍 서동로 1199","","정선주유소","2019-06-05 09:51:41","I","2023-06-13 00:00:00","주유소","347453.507047869","434019.85101172","","",
"1299","석유판매업","09_28_08_P","4291000","2004429004001500001","2004-05-11","","01","영업/정상","01","신규등록","","","","","","466","","강원특별자치도 정선군 사북읍 사북리 56 1통8반","강원특별자치도 정선군 사북읍 소금강로 3283","","범바위주유소","2018-06-11 16:00:38","I","2023-06-13 00:00:00","주유소","365383.946273972","416626.29945565","","",
"1300","석유판매업","09_28_08_P","4291000","2013429007201500001","2013-11-25","","01","영업/정상","01","신규등록","","","","","033 378 7601","1039","","강원특별자치도 정선군 신동읍 가사리 산 104","강원특별자치도 정선군 신동읍 강원남로 4123","","하이원주유소","2018-09-12 11:19:44","I","2023-06-13 00:00:00","주유소","347660.435711055","419626.1412994","","",
"1301","석유판매업","09_28_08_P","4291000","2025429102001500001","2025-10-02","","01","영업/정상","01","신규등록","","","","","033-560-7887","3151","","강원특별자치도 정선군 북평면 나전리 144-3","강원특별자치도 정선군 북평면 서동로 1838","26100","여량농협 북평주유소","2025-10-29 09:41:09","U","2025-10-31 02:40:00","주유소","345735.654068189","438371.653971832","","",
"1302","석유판매업","09_28_08_P","4291000","1996429000901500033","1996-02-23","2016-09-21","04","취소/말소/만료/정지/중지","02","등록취소","","","","","033  5633432","1411","","강원특별자치도 정선군 임계면 직원리 119, 117-13","강원특별자치도 정선군 임계면 서동로 5513","","백봉령휴게주유소","2016-11-10 14:34:45","I","2023-06-13 00:00:00","주유소","369631.653718793","449207.21859152","","",
"1303","석유판매업","09_28_08_P","4291000","2004429004001500002","2004-08-17","","04","취소/말소/만료/정지/중지","02","등록취소","","","","","033 5913339","437","","강원특별자치도 정선군 고한읍 고한리 367-22","강원특별자치도 정선군 고한읍 강원남로 6486","","정암주유소","2007-08-27 14:04:34","I","2023-06-13 00:00:00","주유소","366179.777196404","412178.69221419","","",
"1304","석유판매업","09_28_08_P","4291000","1976429000901500003","1976-05-25","","03","폐업","03","폐지","","","","","033 5625151","247","","강원특별자치도 정선군 정선읍 봉양리 375-1","강원특별자치도 정선군 정선읍 비봉로 71","","삼익주유소","2023-12-06 13:19:34","U","2023-12-08 02:40:00","주유소","347507.214526333","432376.709264797","","",
"1305","석유판매업","09_28_08_P","4291000","1976429000901500005","1976-05-25","","03","폐업","03","폐지","2004-03-15","","","","033 5912477","980","","강원특별자치도 정선군 고한읍 고한리 32-4","","","고한주유소","2007-08-27 17:12:49","I","2023-06-13 00:00:00","주유소","","","","",
"1306","석유판매업","09_28_08_P","4291000","1976429000901500010","1976-05-25","","03","폐업","03","폐지","2007-11-14","","","","033 3784225","531","","강원특별자치도 정선군 신동읍 예미리 742-7","","","예미주유소","2007-11-14 15:11:07","I","2023-06-13 00:00:00","주유소","","","","",
"1307","석유판매업","09_28_08_P","4291000","1982429000901500007","1982-05-25","","03","폐업","03","폐지","2007-08-27","2007-07-13","2008-07-12","","033 5923595","673","","강원특별자치도 정선군 고한읍 고한리 127-37","","","탄전주유소","2007-08-27 13:26:41","I","2023-06-13 00:00:00","주유소","","","","",
"1308","석유판매업","09_28_08_P","4291000","1992429000901500021","1992-05-27","","03","폐업","03","폐지","","","","","033 5633838","1450","","강원특별자치도 정선군 임계면 송계리 299-1","강원특별자치도 정선군 임계면 서동로 4682","","동백주유소","2015-01-06 14:23:01","I","2023-06-13 00:00:00","주유소","364706.884765658","445423.609193676","","",
"1309","석유판매업","09_28_08_P","4291000","1992429000901500023","1992-07-02","","03","폐업","03","폐지","2020-09-11","","","","033 563 2633","1646","","강원특별자치도 정선군 정선읍 광하리 85-1","강원특별자치도 정선군 정선읍 정선로 582","","광하주유소","2020-09-11 14:24:21","I","2023-06-13 00:00:00","주유소","343445.215059872","430204.762859881","","",
"1310","석유판매업","09_28_08_P","4291000","1999429000901200003","1999-11-08","","03","폐업","03","폐지","2017-04-03","","","","033 5633366","","","강원특별자치도 정선군 정선읍 북실리 789-10","강원특별자치도 정선군 정선읍 정선로 1160","","관문석유판매취급소","2017-04-03 15:27:43","I","2023-06-13 00:00:00","일반판매소","345587.972079962","432347.003327655","","",
"1311","석유판매업","09_28_08_P","4291000","2000429000901200002","2000-08-30","","03","폐업","03","폐지","2007-08-27","","","","033 3784701","","","강원특별자치도 정선군 신동읍 예미리 718-11","","","신동석유","2007-08-27 17:20:49","I","2023-06-13 00:00:00","일반판매소","","","","",
"1312","석유판매업","09_28_08_P","4291000","2000429000901200004","2000-01-08","","03","폐업","03","폐지","2011-10-05","","","","033 5630063","","","강원특별자치도 정선군 정선읍 북실리 785-3","","","정선에너지","2011-10-05 17:23:20","I","2023-06-13 00:00:00","일반판매소","","","","",
"1313","석유판매업","09_28_08_P","4291000","2000429000901200005","2000-09-08","","03","폐업","03","폐지","2015-04-13","2014-07-01","2015-06-30","","033 5625145","","","강원특별자치도 정선군 임계면 송계리 730-2,5,7","강원특별자치도 정선군 임계면 송계7길 19","","임계석유","2016-02-03 10:46:58","I","2023-06-13 00:00:00","일반판매소","363594.209777779","445455.973261086","","",
"1314","석유판매업","09_28_08_P","4291000","2001429000901500001","2001-07-27","","03","폐업","03","폐지","2002-05-28","","","","033 5920909","","","강원특별자치도 정선군 사북읍 사북리 438-1 4통7반","","","카지노주유소","2021-11-15 09:03:49","I","2023-06-13 00:00:00","주유소","359591.175910454","415443.213030212","","",
"1315","석유판매업","09_28_08_P","4291000","2001429004001200001","2001-09-19","","03","폐업","03","폐지","2012-02-17","2008-08-19","2011-08-18","","033  5636110","","","강원특별자치도 정선군 정선읍 봉양리 1-93","강원특별자치도 정선군 정선읍 녹송9길 8","","국민석유상사","2012-02-17 13:47:26","I","2023-06-13 00:00:00","일반판매소","347770.39737724","433056.712641018","","",
"1316","석유판매업","09_28_08_P","4291000","2003429000901200001","2003-10-30","","03","폐업","03","폐지","2016-08-16","","","","5918700","","","강원특별자치도 정선군 남면 무릉리 751-2","강원특별자치도 정선군 남면 자뭇골길 178","","석유나라","2016-08-16 11:24:21","I","2023-06-13 00:00:00","일반판매소","356376.112981564","417642.738511481","","",
"1317","석유판매업","09_28_08_P","4291000","2003429004001200001","2003-11-17","","03","폐업","03","폐지","2015-02-05","","","","033 591 413","","","강원특별자치도 정선군 남면 무릉리 535","강원특별자치도 정선군 남면 지장천로 146-7","","엑스포석유","2015-02-05 08:37:28","I","2023-06-13 00:00:00","일반판매소","358243.007753014","416512.366558206","","",
"1318","석유판매업","09_28_08_P","4291000","1976429000901500006","1976-05-25","","01","영업/정상","06","휴지사업재개","","","","","033 5914209","604","","강원특별자치도 정선군 고한읍 고한리 54-1","강원특별자치도 정선군 고한읍 고한로 209","","강원주유소","2018-06-11 17:19:04","I","2023-06-13 00:00:00","주유소","364824.881117288","412238.378915166","","",
"1319","석유판매업","09_28_08_P","4291000","1991429000901500018","1991-04-18","","01","영업/정상","06","휴지사업재개","","","","2021-07-29","033 5625961","1144","","강원특별자치도 정선군 북평면 나전리 384, 361","강원특별자치도 정선군 북평면 오대천로 326","","아리랑주유소","2021-12-30 09:51:10","I","2023-06-13 00:00:00","주유소","344219.099433775","440742.442812424","","",
